county,zoning_source,zone_code,geometry,fillColor,stroke,stroke-width
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4983866220819 27.9032415670974, -82.498387089101 27.9033069093024, -82.4983821757479 27.903705268526, -82.4985393761635 27.9037069694975, -82.4986966628722 27.9037086591484, -82.4986960013533 27.9033100574958, -82.4987919448377 27.9033110214782, -82.4988556265694 27.9033123512482, -82.4988562423462 27.9037103755143, -82.4989050849962 27.9037109007778, -82.4990165139989 27.9037141764753, -82.4990916136027 27.9037148737063, -82.4991860160833 27.9037157491407, -82.4992736988176 27.9037165613216, -82.4993624847574 27.9037173856926, -82.4994573301457 27.9037182656531, -82.4995389524214 27.9037190229247, -82.4996580599905 27.9037201270329, -82.4997154507302 27.9037206968185, -82.4997193217118 27.9033222574492, -82.4997175088017 27.9032568741135, -82.4989154428345 27.9032480469781, -82.4989145937199 27.9031803030286, -82.4989205638089 27.9027935098159, -82.4987657234164 27.9027933718305, -82.498568066527 27.9027931783147, -82.4984336666055 27.9027930156388, -82.4984271345693 27.903177701032, -82.4984273422573 27.9032414198277, -82.4983866220819 27.9032415670974))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.5077641791065 27.8792192527964, -82.5077644900157 27.8791241241892, -82.5076083405458 27.8791237055486, -82.5076088631209 27.8792179295732, -82.507604326332 27.879574450001, -82.5077624037793 27.8795750411214, -82.5077641791065 27.8792192527964))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4988467537835 27.8795980449043, -82.4988497964416 27.8792150421146, -82.4988493449941 27.8791233833033, -82.4985397162949 27.8791282003307, -82.4985403306152 27.879218447174, -82.4985394273082 27.8794097460017, -82.4985385240738 27.879601060165, -82.4985384165422 27.8796174981049, -82.4988485733685 27.8796161525654, -82.4988467537835 27.8795980449043))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4599064846594 27.9351716210064, -82.4599765130438 27.9351804004224, -82.4600433457564 27.9348093905715, -82.4601808626596 27.9333007894616, -82.4606367300904 27.9314263170115, -82.4604577034487 27.9311872921577, -82.4601072761716 27.9311639140606, -82.4593634521226 27.9314203717517, -82.4589127467821 27.9316057214697, -82.4586425952239 27.9317017900627, -82.4582026242094 27.9318582470136, -82.4581167315651 27.9318887907237, -82.4580182012774 27.9319155104671, -82.4580426339014 27.9319884029637, -82.4581417000482 27.9323045971507, -82.4580049305593 27.9323268932152, -82.4578545920625 27.9323514911958, -82.4577598765359 27.9320509897652, -82.4577315806825 27.9319592053741, -82.4574229567102 27.9320114951754, -82.4574527868878 27.9320978059022, -82.4575526593979 27.932400780177, -82.4574018187612 27.9324253793331, -82.4575076100547 27.9327536918146, -82.4575644462703 27.9329108561017, -82.4576451858942 27.9330569792987, -82.4576934328219 27.9331442584079, -82.4577276059221 27.9332061434092, -82.457802753599 27.9333421563905, -82.4578482547352 27.9334244668498, -82.4578759210801 27.9334745391804, -82.4579757658672 27.9336026099122, -82.4580709871189 27.9337247481336, -82.4581259443458 27.9337952830188, -82.4581708111184 27.9338439263936, -82.4582692193424 27.9339506794339, -82.4583684680401 27.9340583915767, -82.4584068299417 27.934100015886, -82.4584630498881 27.9341610015902, -82.4585017232783 27.9342029839957, -82.4585969280859 27.9343062803808, -82.458649069393 27.9343628622702, -82.45867673714 27.9344160089485, -82.4587019035147 27.934464389279, -82.4588033642854 27.9346594645644, -82.459000391235 27.9346616821771, -82.4591028409194 27.9346621663693, -82.4590890942254 27.9350782828729, -82.4592098186121 27.9350790020483, -82.4595591983546 27.935101845259, -82.4595568078364 27.9351372278685, -82.4599064846594 27.9351716210064))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4850134539509 27.887603089657, -82.4849514198631 27.8876022430335, -82.484954982022 27.8878938415869, -82.4850123952804 27.887893362568, -82.485332832559 27.8878975663367, -82.4853333244802 27.8878352390828, -82.4853340479031 27.8877453385231, -82.4853351306021 27.8876050447536, -82.4850134539509 27.887603089657))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4963520853842 27.91620620991, -82.4963521876262 27.9162835572333, -82.4970993528874 27.9162869103759, -82.4971063870884 27.9159376932831, -82.4970297711046 27.915937367803, -82.4968823449185 27.9159366912635, -82.4967257530059 27.9159359645917, -82.496569596921 27.9159352388781, -82.4963998416233 27.9159344464791, -82.4963549499729 27.9159342653055, -82.4963520853842 27.91620620991))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4971360236978 27.9040621573625, -82.497134912485 27.9041421749279, -82.4974498194022 27.904143350538, -82.4974509589993 27.9040671464768, -82.4974570488248 27.9036936238157, -82.4973316090256 27.9036916707284, -82.4973005825474 27.9036911907107, -82.4971457996179 27.903688796476, -82.4971360236978 27.9040621573625))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4374004798856 27.9751043186313, -82.4374147885436 27.9750528880856, -82.4373932991532 27.9750069415977, -82.4373960842242 27.9742297723342, -82.4373966830492 27.9741574810304, -82.4361205446616 27.9741462841811, -82.4361178625796 27.9742272461343, -82.4361247937568 27.9747792061492, -82.4363882235916 27.974778382555, -82.4363895096949 27.9750979608361, -82.4374004798856 27.9751043186313))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4850583820366 27.9372766455416, -82.485059746017 27.9369545663037, -82.4850599242563 27.9369182580326, -82.4850612681309 27.9365950878328, -82.4850628972422 27.9362111039669, -82.4850641463148 27.9359024231969, -82.4850643772981 27.9358560826192, -82.485064825718 27.9357542248816, -82.4850653974064 27.9356007911474, -82.4850663356979 27.9352407181686, -82.4850663717815 27.935228093295, -82.4850659306774 27.9351384203439, -82.4850387751942 27.9351385159955, -82.4850365436638 27.9337752423838, -82.4842312515808 27.9337763193818, -82.4842319103 27.9338395238376, -82.4842237170932 27.9345717267429, -82.4842221259078 27.934715092268, -82.4840792564676 27.9347141380724, -82.4839240920172 27.9347130897688, -82.4836945035165 27.9347115600372, -82.4834603313011 27.9347099918705, -82.4834445954855 27.9347100471144, -82.4834433259948 27.9352311468736, -82.4834432617281 27.9353278847961, -82.4834436487488 27.9355741833342, -82.4835269578988 27.9355737103515, -82.4836094367067 27.93557570382, -82.4837674532156 27.935576907589, -82.4839232708161 27.9355780909292, -82.4839942280998 27.9355784687292, -82.4840515712743 27.9355787265, -82.4840392265868 27.9359813359736, -82.4840383747217 27.9365295949485, -82.4840396655605 27.9366687622084, -82.4840421422081 27.9369422213566, -82.4840479891101 27.9373891375002, -82.4850773497891 27.9374138545276, -82.4850583820366 27.9372766455416))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4996756123986 27.8755577620622, -82.4997791995989 27.8756965586113, -82.4994591233983 27.875897451527, -82.4993703959328 27.8759484951162, -82.4995434385934 27.8761811761125, -82.4996314681724 27.8761240869307, -82.5002710430479 27.875724469273, -82.5003376000167 27.8756796419983, -82.5002056278984 27.8755071929611, -82.4996398716861 27.8755092439679, -82.4996756123986 27.8755577620622))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.5174207853429 27.9184763089043, -82.5178959007547 27.9184775466519, -82.5178991352353 27.9181269646405, -82.5177179151009 27.9181276818964, -82.5175702864441 27.918126683567, -82.5174226496514 27.9181256833052, -82.5174201186913 27.918400503398, -82.5174207853429 27.9184763089043))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.490829886673 27.9522394454598, -82.4911813667448 27.9522381917179, -82.4911812204288 27.952020590621, -82.4908289030824 27.9520219375826, -82.490829886673 27.9522394454598))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4979945863988 27.8922829055439, -82.4979964051734 27.8918358597297, -82.4976152515843 27.8918340082412, -82.4976156232747 27.8919081810542, -82.4976106088615 27.892280654562, -82.497762432918 27.8922818940945, -82.4979204172461 27.8922831653529, -82.4979945863988 27.8922829055439))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4751228520002 27.9475907402818, -82.4751218440454 27.9475104282499, -82.4751204313564 27.9472117855026, -82.4749663232074 27.9472116819799, -82.4749661891928 27.9473146069719, -82.4749660989856 27.9473836453622, -82.4749659349417 27.9475087399948, -82.4749647575552 27.9475912858174, -82.4751228520002 27.9475907402818))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.5192105642712 27.8709508628735, -82.519243848846 27.8709508792421, -82.519380964484 27.8709510929952, -82.5193986147299 27.8709511203756, -82.5195533724964 27.8709513631707, -82.5197081312718 27.870951604886, -82.5197315921544 27.8709516410094, -82.5198628931042 27.8709518491233, -82.5199319769496 27.8709519577869, -82.5200176549515 27.8709520967965, -82.520115647811 27.8709522551872, -82.5201724167923 27.8709523433937, -82.5203014856713 27.8709525441676, -82.520327148141 27.8709525845177, -82.5204819068963 27.8709528235598, -82.5204873225086 27.8709528319989, -82.5206366687301 27.870953069636, -82.5206719225063 27.8709531242493, -82.5207914305272 27.8709533083192, -82.5208583787792 27.8709534110468, -82.5209461923436 27.8709535513408, -82.5210627879694 27.8709537380548, -82.5211662035263 27.8709539013811, -82.5214118984833 27.8709542884309, -82.5215178933389 27.870954446254, -82.5215682078414 27.8709545212939, -82.5215959217109 27.8709545879418, -82.5216331090662 27.8709538156013, -82.5216378627976 27.8697251666671, -82.5235556514189 27.8697292784408, -82.5250421849952 27.8697324656545, -82.5258773687264 27.8685149138763, -82.5267387134679 27.8672031213987, -82.5269088728023 27.8669314212636, -82.5269016255128 27.8660490467452, -82.5269008146489 27.8659502621557, -82.5265597706001 27.8659492714884, -82.5265571864665 27.8658478351387, -82.5265582464288 27.8656835224409, -82.5265592515295 27.8655326487573, -82.5265599172015 27.8654338179099, -82.5265608049973 27.8652969095875, -82.526868638488 27.8652975019249, -82.5269661970352 27.8652962638236, -82.5269756930113 27.8646792497583, -82.5265649407638 27.8646794647809, -82.5265623027225 27.8645828321899, -82.526562550158 27.8644485198451, -82.5265628349823 27.8642958918763, -82.5265630628779 27.8641703511051, -82.5265631878086 27.8641006090451, -82.5265633058881 27.8640349116489, -82.5265635205629 27.8638999117759, -82.5265637780853 27.8637611712132, -82.5265642697681 27.8634853677643, -82.5265633794227 27.8634206948469, -82.5269674232862 27.8634198738113, -82.5269754363638 27.8621498753307, -82.5281890738583 27.8621564407546, -82.5281890769408 27.8621034561552, -82.5281890775664 27.8620935313564, -82.5281897287962 27.861934000257, -82.5281902004145 27.8618184780766, -82.5281906278886 27.8617139574454, -82.5281907623465 27.8616809509795, -82.5281911105443 27.861595684648, -82.528191323269 27.861543424786, -82.5281917276597 27.8614444053815, -82.5281918852042 27.8614058976835, -82.52819244613 27.8612683714845, -82.5281951765565 27.8612683790781, -82.5285019338287 27.8612692526565, -82.5285890043635 27.8612689686763, -82.5285919154476 27.8612689593262, -82.5285881161027 27.8617922637176, -82.5285879943777 27.8618090329209, -82.5286865952669 27.8618110690273, -82.5289960997074 27.8618081814145, -82.5293055889145 27.8618090607621, -82.5293800765965 27.8618101420898, -82.5294877361439 27.8618061787771, -82.52979722533 27.8618070570217, -82.5301067145134 27.8618079354741, -82.5303039645546 27.8618206657659, -82.5307681983547 27.8618219801243, -82.5309229429555 27.8618224187989, -82.5311163120471 27.8618259410542, -82.5314258012385 27.8618268156438, -82.5314258623969 27.8618116665161, -82.5314260801663 27.8617580530197, -82.5314263590902 27.8616892894925, -82.5314269159239 27.8615517624401, -82.5314274737789 27.8614142362834, -82.5314294800311 27.8609191403, -82.5314324947602 27.8609191485392, -82.5318318130275 27.860920277165, -82.532234144992 27.8609214119579, -82.5325436315832 27.8609222849775, -82.535034980069 27.8609122421955, -82.5350335205046 27.8558556629254, -82.5330565513482 27.855844817801, -82.5330272599959 27.8558446566367, -82.532633202583 27.8558424921433, -82.5322476793364 27.8558403730136, -82.5322234028887 27.8558402392574, -82.531017824326 27.8558336045095, -82.530610565065 27.8558313605166, -82.530609482964 27.8559371435148, -82.5306089249987 27.8560746697869, -82.530608366024 27.8562121969626, -82.530607808062 27.8563497232293, -82.5306072490907 27.8564872503996, -82.5306066911319 27.8566247766609, -82.5306061321638 27.8567623038258, -82.5306055742083 27.8568998300816, -82.5306050152434 27.8570373572411, -82.5306094406605 27.8570795860519, -82.5306215657861 27.85719527462, -82.5306210078574 27.8573328008671, -82.5306204489194 27.8574703280177, -82.530619890994 27.8576078542594, -82.5306193320593 27.8577453814046, -82.5303098544315 27.8577445039422, -82.5302209359335 27.8577439947353, -82.5302209824489 27.8577349821011, -82.5302243115202 27.8570865426404, -82.5298292551735 27.8570861824687, -82.5298291703629 27.8570981849646, -82.5298285195471 27.8571902892295, -82.5298279606219 27.8573278163897, -82.5298274006785 27.8574653426487, -82.5298268417564 27.8576028698035, -82.5298262818163 27.857740396057, -82.5298257228975 27.8578779232064, -82.5298251629606 27.8580154494545, -82.5298246040451 27.8581529765984, -82.5298240441114 27.8582905028412, -82.5298174870516 27.8584567706839, -82.5298169271142 27.8585942969206, -82.529816368198 27.8587318240532, -82.5298158082638 27.8588693502846, -82.529815249351 27.8590068774117, -82.5295057681151 27.8590059981951, -82.5293931443703 27.8590072922408, -82.5293956230567 27.85914693742, -82.5293246778854 27.8591479640757, -82.5290122976815 27.8591448523689, -82.5290123861295 27.8591231235943, -82.5290128576099 27.8590073261361, -82.5289912359996 27.85900726466, -82.5287033763477 27.8590064451192, -82.5285448171294 27.8590056322942, -82.5285446485721 27.8590056311352, -82.5285303670257 27.8590055586105, -82.5282208857536 27.8590046765111, -82.5282209402865 27.8589912095081, -82.5282214476986 27.8588671502611, -82.5282220086255 27.8587296231099, -82.5282225705738 27.8585920968545, -82.5282231315039 27.8584545696979, -82.5282143921713 27.8582871864284, -82.5282149531169 27.8581496592656, -82.5282155150839 27.8580121329986, -82.5282160760327 27.8578746058304, -82.5282166379985 27.8577370786556, -82.5282171989549 27.8575995523844, -82.5282177609239 27.8574620252042, -82.5282183218836 27.8573244989275, -82.5282188838558 27.8571869717418, -82.5282167677447 27.8570723636146, -82.5281925652169 27.8570724553759, -82.5269852419133 27.857077004757, -82.5257680810731 27.8570816487452, -82.525365404799 27.857083273005, -82.5253641958058 27.8568499697603, -82.5253915622365 27.8558052710157, -82.5241229884737 27.8558053069892, -82.5240810365923 27.8558053084336, -82.5217351322273 27.8558053588036, -82.5216680911416 27.8558038553033, -82.5193391373593 27.8558156089974, -82.5186685290562 27.8565243059471, -82.5186668785834 27.8569668723425, -82.5186646397172 27.8570426046043, -82.5186658224648 27.857674686492, -82.5186601495377 27.8589661649697, -82.5186588079181 27.8596009517003, -82.5186570344992 27.8604829081306, -82.5186556530686 27.8611677547729, -82.5186545207298 27.8617229651983, -82.5186536837396 27.8621386379219, -82.5186528160729 27.8625674860536, -82.518651537494 27.8632088454386, -82.5193122020422 27.8632093711464, -82.5193134231593 27.8625695542436, -82.5199372573524 27.862571626127, -82.5199353008465 27.8632672242786, -82.5196403186101 27.8632665688997, -82.519113146055 27.8632654477037, -82.5186514001583 27.8632644629359, -82.5186505909532 27.8636795570125, -82.5186503643307 27.8637895789674, -82.5186499651771 27.8639834444008, -82.5186495575305 27.8641904553955, -82.5186491976018 27.8643654700444, -82.5185794627222 27.864365307195, -82.5185806916974 27.864781131724, -82.5185804441041 27.8659087426702, -82.5186549950144 27.865909725747, -82.519559915321 27.8659229272686, -82.5195616849796 27.8660061217833, -82.519562448928 27.8661875880429, -82.5195638180001 27.8665125320377, -82.5195640050791 27.8665568653453, -82.5195450446728 27.8665574899482, -82.5195451008106 27.8665862931279, -82.519545576041 27.8668317762161, -82.5195329747513 27.8668318561689, -82.5193424901016 27.8668330527178, -82.5193404452933 27.8671085109955, -82.5193407328851 27.8671803342926, -82.5191397405714 27.8671808481971, -82.5189742890086 27.8671794584427, -82.5189743720641 27.8672629643177, -82.5189733985996 27.867539264117, -82.5189726445646 27.8677576088734, -82.5189724326767 27.8678107512801, -82.5189719706981 27.8679475948266, -82.5189714792454 27.8680874164617, -82.5189709961588 27.8682249441153, -82.5189705130695 27.8683624708637, -82.5189709680655 27.8684424098706, -82.5189760510144 27.8684423167463, -82.5189758670107 27.8685268857572, -82.5189745971097 27.8688019133097, -82.5189739588908 27.8689407653803, -82.5189732992774 27.8690778975197, -82.5189761743692 27.8696282444316, -82.5189752822427 27.8697050670288, -82.5192151012041 27.869706149725, -82.5192158885126 27.8697660754405, -82.5192150936587 27.8699331385692, -82.5192147239651 27.8700136473786, -82.5192143967411 27.8700975265583, -82.5192136418048 27.8702638026204, -82.5192129079866 27.8704279046741, -82.5192118337917 27.8706765338824, -82.5192105642712 27.8709508628735), (-82.5291810627099 27.8600056321805, -82.5293358047513 27.860006071769, -82.5294016969558 27.860006930695, -82.5293962244454 27.8596412727729, -82.5302032661556 27.8596408201439, -82.5302050047278 27.8599981215251, -82.5301050910653 27.8599991137315, -82.5297997406919 27.8599982473038, -82.5297956070201 27.8599982352042, -82.5297950470855 27.8601357623132, -82.5297944881635 27.8602732885132, -82.5297939282322 27.8604108156167, -82.5297933693134 27.8605483418113, -82.5297928093853 27.8606858689094, -82.5297922504698 27.8608233950985, -82.529790585471 27.8608994582117, -82.5290224137455 27.8608924038477, -82.5290229582909 27.8608303523735, -82.5290235191883 27.860692825268, -82.5290240790764 27.860555299066, -82.529024639977 27.860417771955, -82.5290251998683 27.8602802457476, -82.5290257607722 27.8601427186312, -82.5290263206668 27.8600051924184, -82.5291810627099 27.8600056321805), (-82.5217819431249 27.8621374872617, -82.5217837971159 27.8620571018045, -82.5217821018172 27.8619195831964, -82.5217804075411 27.8617820645816, -82.5217787132636 27.8616445441592, -82.5217770179823 27.8615070246403, -82.5217753237237 27.8613695051147, -82.5217736294724 27.8612319855863, -82.5217719342129 27.861094466059, -82.5217702399761 27.8609569465249, -82.5217682058879 27.8607919234452, -82.5217665116713 27.8606544048074, -82.5217648174534 27.860516884362, -82.5217631222318 27.86037936482, -82.5217614280371 27.8602418461738, -82.521759733841 27.8601043257199, -82.5217580386454 27.8599668070719, -82.5217563454879 27.8598292884134, -82.5217546492829 27.8596917679588, -82.5220950639486 27.8596885921764, -82.5222497986143 27.8596871482765, -82.5225283195766 27.8596845495468, -82.5228068425423 27.8596819493448, -82.5228631949649 27.8596815182868, -82.5229306278115 27.859680793429, -82.5232091507484 27.8596781933174, -82.5234876349528 27.8596755666203, -82.5235576635211 27.8596774666694, -82.5235579993168 27.8595905507143, -82.5240977664443 27.8595955805997, -82.5240963335032 27.8597063615793, -82.5240957673808 27.8598438878634, -82.524095200249 27.859981415051, -82.5240946341297 27.8601189413296, -82.524094067001 27.8602564685118, -82.5240935008849 27.860393994785, -82.5240929337593 27.8605315219618, -82.5237060765823 27.8605304075354, -82.5235739290298 27.8605242438885, -82.5235701619875 27.8608667902137, -82.5231331853024 27.8608667911921, -82.5231364357065 27.8609543766649, -82.5231356410665 27.8611469143488, -82.5231350737554 27.861284440617, -82.5231348464252 27.8613394511251, -82.5231346190997 27.8613944625351, -82.5231339381268 27.8615594940515, -82.5231337107979 27.8616145045573, -82.5229758714063 27.8616140490205, -82.5228149370427 27.8616135842773, -82.5226540026773 27.8616131193464, -82.5226538888918 27.8616406246004, -82.5225681720184 27.8616403772087, -82.5225707794184 27.8620529694449, -82.5225697707008 27.8621394692016, -82.5217819431249 27.8621374872617), (-82.5309056698969 27.8614097851007, -82.5310002691775 27.8614096104963, -82.5309993425851 27.8615457582788, -82.5309016569656 27.8615473019988, -82.5306145704929 27.8615464889527, -82.5306146581841 27.8615248802123, -82.5306151293735 27.861408962785, -82.5309056698969 27.8614097851007), (-82.5206126256323 27.8659238453978, -82.5206119492001 27.8658286238563, -82.5206125416258 27.8647297601462, -82.52061258596 27.8646472437264, -82.5215702586373 27.8646494816319, -82.5216722785597 27.8646966072612, -82.5216719821165 27.8647335172986, -82.5215701333718 27.8647331823239, -82.5209504297344 27.8647338583344, -82.5209503585941 27.8649863255277, -82.5209494487831 27.8652426284507, -82.5209473621557 27.8658289240569, -82.5209465660667 27.8659249046748, -82.5206126256323 27.8659238453978))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4955223631741 27.8961181266841, -82.4953674381711 27.8961160665584, -82.4953668343313 27.8960604085814, -82.4953687249696 27.8958093007808, -82.4953706408073 27.8955572579771, -82.4953695885248 27.8955026014848, -82.493842719428 27.8955003187998, -82.4938420136256 27.8973381657736, -82.4999416351846 27.8973223285285, -82.4999416720534 27.8972821663714, -82.4999435595307 27.8969787419955, -82.4999447743844 27.89678512513, -82.4999441012266 27.8967285984251, -82.5008711846223 27.8967260014271, -82.5008711410097 27.8967847019405, -82.5008695359676 27.8969807964461, -82.5008670689244 27.897285515176, -82.5008674029251 27.8973196740142, -82.5020839339557 27.8973164209448, -82.5020950471174 27.8955125638131, -82.4955301171808 27.8955028366378, -82.4955265834555 27.8955576864888, -82.4955249800031 27.8958104419797, -82.4955234273726 27.8960607517301, -82.4955223631741 27.8961181266841), (-82.4955223631741 27.8961181266841, -82.4958310887001 27.8961168783729, -82.4958317680602 27.8961738996248, -82.4958294385483 27.8964231933256, -82.4958320692732 27.8964231937885, -82.4959866176814 27.8964232044528, -82.4959842561492 27.8966725253317, -82.495985212378 27.8967240868646, -82.4956772351165 27.8967251947763, -82.49567639682 27.896672287313, -82.495677518987 27.8964232172495, -82.4955227258906 27.8964232296787, -82.4955221794139 27.896173675591, -82.4955223631741 27.8961181266841), (-82.4990542677872 27.8960647634598, -82.49905327841 27.8961229864239, -82.4989001780754 27.8961216916197, -82.4985909326848 27.8961189681281, -82.4985904959136 27.8960637770279, -82.4985918934111 27.8958148449573, -82.4987431922191 27.8958152036019, -82.4988997534967 27.8958155710075, -82.49905536103 27.8958159416884, -82.4990542677872 27.8960647634598), (-82.4948665109344 27.8967267200538, -82.4945571808443 27.8967267474201, -82.4945565954298 27.8966714783161, -82.494558315404 27.8964233085093, -82.4947145974703 27.8964232755756, -82.494745559751 27.896423273633, -82.4948717491057 27.8964232673174, -82.4948669331248 27.896671709938, -82.4948665109344 27.8967267200538), (-82.4978090187758 27.8967830543233, -82.4978085922821 27.896730024472, -82.4981174978155 27.8967289084428, -82.4981177673304 27.8967833367017, -82.4981152864129 27.8970328014744, -82.497960424664 27.8970324216395, -82.4978082989766 27.8970321959883, -82.4978090187758 27.8967830543233))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4944999911553 27.9184039625213, -82.4944994178606 27.918314793475, -82.4943443888059 27.918315349872, -82.4943446213872 27.918403347005, -82.4943453729543 27.9185685988102, -82.4944999486148 27.9185973760892, -82.4944999911553 27.9184039625213))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.5012512305827 27.8783680679574, -82.5009774887858 27.8780259154731, -82.5008893452376 27.8780765076055, -82.5005228274174 27.8783075355602, -82.5002586499598 27.8779681453054, -82.4998979857231 27.8781971650548, -82.4998153680283 27.8782472843607, -82.5003344745259 27.8789371108838, -82.5004148105553 27.8788825767973, -82.5007833681475 27.8786525226492, -82.5011519628724 27.878422490851, -82.5012512305827 27.8783680679574))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4928993146631 27.90414354929, -82.4928948979613 27.9041018536314, -82.4924285985896 27.9040994597849, -82.4924324730186 27.9041407819929, -82.4924268314732 27.904578985411, -82.4925801906771 27.9045800815218, -82.4926266773052 27.9045804369458, -82.4927347620981 27.9045828281577, -82.4928908932495 27.9045863514358, -82.4928993146631 27.90414354929))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4974882229203 27.9162120050903, -82.4974901930298 27.915939466321, -82.4973379279175 27.9159387526955, -82.4973346954335 27.9162112400737, -82.4973318929846 27.9162866125653, -82.4974870052697 27.916286684222, -82.4974882229203 27.9162120050903))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4752840455431 27.946682540314, -82.4752774069675 27.9468111884445, -82.4752714081863 27.9469274433529, -82.4752714632814 27.9472125428923, -82.4754241637883 27.9472132961588, -82.4755764202539 27.9472140580091, -82.4757540143053 27.9472161344783, -82.4757523816595 27.9469312299086, -82.4757490650096 27.9468144052677, -82.4760575729907 27.946818589926, -82.4760581747224 27.9466911637511, -82.4760596852758 27.9464219881611, -82.4759797440407 27.9464211916058, -82.4759008821044 27.9464204183454, -82.4757476478447 27.9464188886612, -82.4756720073167 27.9464181330146, -82.4755961198581 27.9464173781795, -82.4754799762164 27.946416220897, -82.475438364378 27.9464158060156, -82.4752842023459 27.9464142772146, -82.4752840455431 27.946682540314))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4959425675532 27.8822028774906, -82.4958863904526 27.8822027158711, -82.4957006872434 27.8821999336912, -82.4955196256059 27.882197221212, -82.4955149830242 27.8821971512647, -82.495338564985 27.8821945075889, -82.4953292798258 27.8821943685843, -82.495142044005 27.8821915631826, -82.4949767829972 27.8821890865329, -82.4949451710988 27.8821849261611, -82.4947869788735 27.8821827307309, -82.494736343436 27.8821820298653, -82.4946296419984 27.8821805834885, -82.4946287197891 27.8822547800246, -82.4946276020877 27.882348760076, -82.4946264843939 27.8824427419311, -82.494625277036 27.8825442592994, -82.4946230585431 27.8826143481617, -82.4959342915817 27.8826349300601, -82.4959425675532 27.8822028774906))","rgb(143,52,189)",#747474,3
Hillsborough,hillsborough_tampa_zoning,RS-50,"POLYGON((-82.4933970897613 27.892343381447, -82.4934021147283 27.8918994933348, -82.4932945336456 27.8918978930452, -82.493247322064 27.8918970675232, -82.4930798740244 27.8918944187887, -82.4930760782465 27.8922702782989, -82.4930767977781 27.8923434446113, -82.4933970897613 27.892343381447))","rgb(143,52,189)",#747474,3
