zone_code,geography
WU,"POLYGON((-80.34200523 25.59433222, -80.34183055 25.59434673, -80.34168824 25.59437815, -80.34162196 25.59440278, -80.34150351 25.59446892, -80.34145083 25.59451024, -80.3378098 25.59771727, -80.33772472 25.59780317, -80.3376539 25.59789709, -80.33759796 25.59799703, -80.3375571 25.59810324, -80.33753319 25.59821595, -80.33752783 25.59833291, -80.33755104 25.59892106, -80.33783563 25.59892397, -80.33780046 25.59890245, -80.33778481 25.59886554, -80.33776203 25.59842409, -80.3377667 25.59827927, -80.33778159 25.598208, -80.33783375 25.5980737, -80.33791057 25.5979524, -80.33795768 25.59789693, -80.34151384 25.59470677, -80.3416347 25.59462346, -80.34177427 25.59456929, -80.34192863 25.59454069, -80.34200735 25.59453629, -80.34799154 25.59448456, -80.34799421 25.59429005, -80.34768295 25.59429224, -80.34200523 25.59433222))"
WU,"POLYGON((-80.3573645 25.59241192, -80.3577557 25.59259401, -80.35807159 25.59272127, -80.35819236 25.59246153, -80.35783349 25.59233847, -80.35749989 25.59216671, -80.35744834 25.59226005, -80.3573645 25.59241192))"
WU,"POLYGON((-80.33157191 25.56386198, -80.33186898 25.56386011, -80.33171864 25.55202144, -80.33150429 25.55202377, -80.33159641 25.55935953, -80.33023624 25.55937556, -80.33017569 25.55939925, -80.3300761 25.55945951, -80.32999469 25.55953894, -80.3299359 25.55963322, -80.32990292 25.55973723, -80.32989754 25.5598453, -80.32992007 25.55995156, -80.32996928 25.56005021, -80.33018574 25.56035302, -80.33038581 25.56060032, -80.33060252 25.56083592, -80.33088741 25.56111262, -80.33094187 25.56120776, -80.33096011 25.56127736, -80.330963 25.56134884, -80.33093846 25.56145359, -80.33090377 25.56151791, -80.33085588 25.5615749, -80.3307498 25.56162891, -80.33055012 25.56175461, -80.33036975 25.56190217, -80.33021161 25.5620692, -80.3298671 25.56252433, -80.32983416 25.56258152, -80.32981312 25.56264312, -80.32980465 25.56270712, -80.32980904 25.56277145, -80.32982613 25.56283403, -80.32985539 25.56289283, -80.32989585 25.56294595, -80.32994621 25.56299167, -80.33000484 25.5630285, -80.33006984 25.56305526, -80.3301391 25.56307107, -80.33021038 25.56307543, -80.33028138 25.5630682, -80.33094358 25.5628507, -80.33105226 25.56282669, -80.33116343 25.56281535, -80.3312753 25.56281687, -80.33154165 25.56285493, -80.33156734 25.56372223, -80.33157191 25.56386198))"
WU,"POLYGON((-80.34650766 25.56918064, -80.34645315 25.56919877, -80.34643005 25.56921486, -80.34639683 25.56925785, -80.34638809 25.56928297, -80.3463881 25.56933537, -80.34652913 25.56980178, -80.34655211 25.56983025, -80.34661822 25.56986658, -80.34665681 25.56987193, -80.34688185 25.56985858, -80.34694192 25.56982519, -80.34697933 25.56977124, -80.3470215 25.56927524, -80.34699766 25.56922403, -80.34695138 25.56918738, -80.346892 25.5691727, -80.34686109 25.56917471, -80.34650766 25.56918064))"
WU,"POLYGON((-80.31811989 25.59218393, -80.31817285 25.59222612, -80.31820019 25.5922921, -80.31819022 25.59235841, -80.31821849 25.59236953, -80.31873799 25.59122921, -80.31885697 25.59120476, -80.31898354 25.59119222, -80.32002652 25.59117112, -80.32013696 25.59114169, -80.32018892 25.59111223, -80.32023371 25.59107451, -80.32070822 25.5903749, -80.32075987 25.59028599, -80.32081055 25.5901581, -80.32099198 25.58951613, -80.32107196 25.58933817, -80.32117388 25.58917346, -80.32128681 25.58903314, -80.32141709 25.58890514, -80.32191868 25.58852585, -80.3220551 25.58839921, -80.32268194 25.58759921, -80.32304336 25.58716608, -80.32302653 25.58714396, -80.32295558 25.58708601, -80.32288315 25.58704419, -80.32280442 25.58701323, -80.32272127 25.58699388, -80.32257359 25.58698355, -80.32220202 25.58701225, -80.32218811 25.58772847, -80.32217305 25.58778903, -80.32213632 25.58784324, -80.32133579 25.58853838, -80.32129618 25.58856478, -80.32124531 25.58858318, -80.32119426 25.58858889, -80.32070523 25.58856879, -80.3200221 25.58853318, -80.31995921 25.58851661, -80.3198973 25.58848807, -80.31984526 25.58845188, -80.31979926 25.58840587, -80.31974582 25.5883158, -80.31972506 25.58821956, -80.3197431 25.58700911, -80.31937826 25.58697992, -80.31935958 25.58804976, -80.31934225 25.58813244, -80.31931081 25.58821163, -80.31926605 25.58828537, -80.31920906 25.58835184, -80.31913312 25.5884152, -80.31904613 25.58846564, -80.31896057 25.58849873, -80.31886009 25.58852079, -80.31865481 25.58852441, -80.31822565 25.58848501, -80.31817949 25.58849423, -80.3181499 25.58852341, -80.31809113 25.58866323, -80.31801838 25.5887771, -80.31792687 25.58887923, -80.31781887 25.5889671, -80.3176971 25.58903855, -80.31757974 25.58908684, -80.31742464 25.58912558, -80.31726505 25.58914087, -80.31723754 25.58915242, -80.31721733 25.58917275, -80.31720682 25.58920743, -80.31721465 25.58983068, -80.31720681 25.58986004, -80.3171878 25.58988206, -80.31714163 25.58989818, -80.31639546 25.58990477, -80.31638589 25.59071563, -80.31639042 25.59083262, -80.31637962 25.59090046, -80.31635948 25.59096402, -80.31628448 25.59110179, -80.31628368 25.59113427, -80.31629769 25.59116586, -80.31632792 25.59119164, -80.31636612 25.59120306, -80.31706739 25.59120918, -80.31716532 25.59117976, -80.31719604 25.59114941, -80.3172633 25.5910517, -80.3173265 25.59098982, -80.31741749 25.59092909, -80.31752376 25.59088581, -80.31763463 25.59086475, -80.31775253 25.59086621, -80.31786907 25.59089185, -80.31797386 25.59093859, -80.31807912 25.59101673, -80.31815815 25.59111149, -80.31821246 25.59122379, -80.31823575 25.59134058, -80.31823204 25.59143937, -80.31820638 25.59153784, -80.31788759 25.59223944, -80.31791696 25.59224965, -80.31794199 25.5922135, -80.31797487 25.59218827, -80.31801689 25.59217234, -80.31805849 25.59216874, -80.31811989 25.59218393))"
WU,"POLYGON((-80.33715737 25.58566978, -80.33708873 25.58568322, -80.3369531 25.5857358, -80.33667666 25.58588251, -80.33652125 25.58593393, -80.33644052 25.58595058, -80.33611771 25.58598194, -80.33539706 25.58599299, -80.3352758 25.58602278, -80.33517144 25.58607556, -80.33511222 25.58612572, -80.33506204 25.58618343, -80.33502133 25.58624877, -80.33499224 25.58631904, -80.33503226 25.58770618, -80.33503215 25.58802703, -80.33504865 25.58807912, -80.3351154 25.58813977, -80.33516166 25.58816616, -80.33521212 25.5881854, -80.33531995 25.58820045, -80.33804187 25.58818637, -80.3381547 25.58816475, -80.33832513 25.58805939, -80.33843491 25.5879655, -80.3387152 25.58767859, -80.33893202 25.58748472, -80.33919566 25.58727781, -80.33949457 25.5870697, -80.33952966 25.5870356, -80.33958356 25.58695639, -80.33961549 25.58684845, -80.33961188 25.58674609, -80.33959829 25.58669625, -80.33955507 25.58661275, -80.33881314 25.58579614, -80.33871437 25.58572168, -80.33865732 25.58569463, -80.33853439 25.58566367, -80.33846252 25.58566019, -80.33715737 25.58566978))"
WU,"POLYGON((-80.32361644 25.58591697, -80.32355858 25.58593315, -80.32343472 25.58598427, -80.32337866 25.58602373, -80.32318989 25.58626406, -80.32316349 25.58633263, -80.32302432 25.58651332, -80.32290891 25.58659937, -80.3227102 25.58685235, -80.32282398 25.58687351, -80.3229372 25.58691381, -80.323041 25.58697144, -80.3231238 25.58703671, -80.32344578 25.58680357, -80.32404582 25.58606467, -80.323822 25.5859384, -80.32375401 25.58591753, -80.32368107 25.58591063, -80.32361644 25.58591697))"
WU,"POLYGON((-80.35046492 25.56420941, -80.35074644 25.56419977, -80.35083052 25.56416633, -80.35086471 25.56413828, -80.35090958 25.56406594, -80.35091819 25.56402498, -80.35091706 25.56360127, -80.35092607 25.56353798, -80.35095121 25.56347833, -80.35099108 25.56342562, -80.35104349 25.56338276, -80.35110555 25.56335212, -80.3512091 25.56333256, -80.35127957 25.56333817, -80.35282888 25.56334017, -80.35291009 25.56335628, -80.35296538 25.56335066, -80.35301714 25.56333226, -80.35308052 25.5632837, -80.35311834 25.5632169, -80.35312629 25.56316722, -80.35314392 25.56157641, -80.35312855 25.56148575, -80.35309816 25.56139823, -80.35305345 25.56131587, -80.35299545 25.56124055, -80.35285889 25.56119921, -80.35271721 25.56117578, -80.35260643 25.5611902, -80.35255441 25.56120927, -80.35246386 25.56126862, -80.3524277 25.56130737, -80.35237828 25.56139796, -80.35237098 25.56175777, -80.35236066 25.56180608, -80.3523397 25.56185151, -80.35230896 25.56189215, -80.35226974 25.56192634, -80.35222364 25.56195264, -80.3521726 25.56196997, -80.35211872 25.56197761, -80.35032479 25.56198219, -80.35028001 25.56197652, -80.35019113 25.56198923, -80.3501505 25.56200712, -80.35008471 25.5620625, -80.35004768 25.56213649, -80.35004774 25.56411074, -80.35013151 25.5641674, -80.35022952 25.5642006, -80.35046492 25.56420941))"
WU,"POLYGON((-80.33606988 25.57574612, -80.33724149 25.57573566, -80.33811628 25.57551767, -80.3381692 25.57549695, -80.33821037 25.57546049, -80.33822476 25.57543781, -80.33823874 25.57538731, -80.33823606 25.57410338, -80.33765938 25.57410351, -80.33765731 25.57493543, -80.33765001 25.57497075, -80.33762042 25.57503729, -80.33757268 25.5750946, -80.33751008 25.57513877, -80.3374383 25.57516627, -80.3373611 25.57517618, -80.33606615 25.5751892, -80.33606988 25.57574612))"
WU,"POLYGON((-80.32872056 25.57723664, -80.32874801 25.57727788, -80.32876915 25.57729281, -80.32882012 25.57730696, -80.32887249 25.57729793, -80.32995496 25.57730257, -80.3300404 25.5772842, -80.33008756 25.57725241, -80.33012096 25.57720867, -80.33012557 25.57691701, -80.33011256 25.57662556, -80.33010241 25.57657608, -80.33006961 25.57653538, -80.33004657 25.57652091, -80.32999287 25.57650728, -80.32868469 25.5765226, -80.32871588 25.57721278, -80.32872056 25.57723664))"
WU,"POLYGON((-80.34810056 25.59457803, -80.34844478 25.59457664, -80.34859309 25.59456862, -80.34881203 25.5945439, -80.34896948 25.59451641, -80.34925748 25.59444405, -80.34953275 25.59434611, -80.34978246 25.59422984, -80.35002991 25.59408454, -80.350238 25.5939343, -80.35039029 25.5938043, -80.35054398 25.59365149, -80.35072306 25.59343697, -80.35080649 25.59331874, -80.350918 25.59313449, -80.35128173 25.59239798, -80.35130379 25.5923728, -80.35132504 25.59236309, -80.35137186 25.59236534, -80.35385543 25.59331749, -80.35392662 25.59316527, -80.35147104 25.59221251, -80.35143896 25.59219097, -80.35141933 25.59214648, -80.35142616 25.59211081, -80.35170168 25.59153744, -80.3519025 25.59114683, -80.35215176 25.5906754, -80.35262412 25.58984847, -80.35300951 25.58920878, -80.3533104 25.58874145, -80.35332875 25.588716, -80.3533778 25.58867482, -80.35343883 25.58865009, -80.35350538 25.58864443, -80.35357041 25.58865843, -80.35362705 25.58869061, -80.35366931 25.58873758, -80.35475981 25.59046179, -80.35501652 25.59080145, -80.35530671 25.59112161, -80.35551422 25.59131941, -80.35577566 25.59153914, -80.35620174 25.59182352, -80.35660715 25.59205042, -80.35704258 25.59225305, -80.35719657 25.59200497, -80.35672938 25.59176933, -80.35651595 25.59165306, -80.35624171 25.59148344, -80.35604444 25.59134568, -80.35584034 25.59118737, -80.35558321 25.59096138, -80.35534443 25.59071941, -80.3551781 25.59052818, -80.35504266 25.5903554, -80.35376681 25.58825364, -80.3537592 25.58821829, -80.35376971 25.58819281, -80.35439574 25.5873415, -80.35483539 25.58677584, -80.35556996 25.58587981, -80.35640176 25.58500506, -80.35644891 25.58499532, -80.35649312 25.58501309, -80.35785397 25.58613453, -80.35797803 25.58601824, -80.35661348 25.58488332, -80.35659217 25.58485325, -80.35659003 25.58481756, -80.35660761 25.58478557, -80.35822346 25.58312187, -80.35838759 25.58296237, -80.35852264 25.58277552, -80.35857621 25.58267516, -80.35860491 25.58259445, -80.35863254 25.58255835, -80.35866063 25.5825435, -80.35869262 25.58253826, -80.36224649 25.58250468, -80.36224431 25.58234287, -80.3588594 25.58235883, -80.35881017 25.58235167, -80.35876613 25.58233045, -80.35873226 25.58229777, -80.35871175 25.58225695, -80.35870677 25.58221233, -80.35877688 25.58115217, -80.3587672 25.57957787, -80.35878276 25.5794439, -80.35881561 25.57931034, -80.35886434 25.57918688, -80.35892755 25.57907082, -80.35903975 25.57889386, -80.35912362 25.57879125, -80.3592355 25.57869723, -80.3597896 25.57832931, -80.36007805 25.5780387, -80.3601415 25.57795843, -80.36019181 25.57787906, -80.36025876 25.57774631, -80.36032945 25.57757469, -80.36037298 25.57744766, -80.36040636 25.57731002, -80.36042659 25.57707314, -80.36042612 25.57641385, -80.35996969 25.57643061, -80.35996325 25.57705282, -80.35995283 25.57719907, -80.35990567 25.57741457, -80.35984674 25.577568, -80.35980884 25.57764046, -80.35971542 25.57777653, -80.35966045 25.57783935, -80.3595468 25.57794468, -80.3593162 25.57812055, -80.358932 25.57836746, -80.35876734 25.5785125, -80.35867939 25.57861946, -80.35853195 25.57884148, -80.35843443 25.57901652, -80.35838315 25.57913594, -80.35834422 25.57925733, -80.3583165 25.57938288, -80.35829866 25.57951153, -80.35829086 25.57964573, -80.35833028 25.58115645, -80.35834325 25.58195973, -80.35831797 25.58214924, -80.35828269 25.58227333, -80.35823279 25.5823941, -80.35816789 25.58251113, -80.35808811 25.58262276, -80.35801377 25.58270703, -80.35501539 25.58579619, -80.35384104 25.58726666, -80.35379501 25.58728685, -80.3537392 25.58727363, -80.35308038 25.58683926, -80.35309367 25.586813, -80.35289502 25.58667944, -80.35271681 25.58659465, -80.3525065 25.58652784, -80.35229804 25.5864921, -80.35213227 25.58648362, -80.35076131 25.58648503, -80.35076589 25.58666704, -80.35218916 25.58667738, -80.35243041 25.58671227, -80.35260049 25.58676262, -80.35268239 25.58679536, -80.3528308 25.58687098, -80.35364636 25.58741125, -80.35367594 25.58744793, -80.35367733 25.58749107, -80.35273357 25.58887343, -80.35206107 25.58995862, -80.35176837 25.59051017, -80.35131953 25.59131307, -80.35128937 25.59134577, -80.35124582 25.59136342, -80.3511968 25.59136147, -80.35070228 25.59115638, -80.35054848 25.59110078, -80.35033773 25.59104292, -80.3501129 25.59100273, -80.34981287 25.59098165, -80.34833708 25.59098488, -80.34833586 25.59112872, -80.34964678 25.59111985, -80.34993699 25.59114148, -80.35018047 25.59118195, -80.35038702 25.59123305, -80.35053828 25.59128085, -80.35112797 25.59151594, -80.35116305 25.59154118, -80.35118182 25.59159214, -80.35117528 25.59162227, -80.35055852 25.59288361, -80.35048327 25.59302416, -80.35039642 25.59316098, -80.35029852 25.59329264, -80.35010041 25.59350947, -80.34989938 25.59368256, -80.34964376 25.59385461, -80.3493866 25.59398623, -80.34916043 25.59407389, -80.34890753 25.59414487, -80.34861473 25.59419479, -80.34837938 25.59421134, -80.34809886 25.59420433, -80.34810015 25.59448804, -80.34810056 25.59457803))"
WU,"POLYGON((-80.32436584 25.57054237, -80.32446051 25.57057458, -80.32453304 25.57063822, -80.32455703 25.57067867, -80.32457136 25.57072269, -80.32458874 25.57219309, -80.32459044 25.57222078, -80.32460999 25.57227313, -80.32464871 25.57231592, -80.3246738 25.57233194, -80.3247314 25.5723507, -80.32529289 25.57234263, -80.32533234 25.57230612, -80.32536056 25.57226194, -80.32537577 25.57221283, -80.32537704 25.57216186, -80.32536722 25.57106003, -80.32531891 25.56995901, -80.32532941 25.56990754, -80.32531437 25.56985699, -80.32529799 25.56983519, -80.32525152 25.56980385, -80.32506363 25.56977768, -80.32499751 25.56978192, -80.32496545 25.56977356, -80.32491206 25.56973811, -80.32488227 25.56968469, -80.32488794 25.56911435, -80.3249168 25.56907712, -80.32495478 25.56904728, -80.32499962 25.5690266, -80.32504867 25.5690163, -80.3266818 25.56897218, -80.3267226 25.56897901, -80.32675916 25.5689967, -80.32681195 25.56904533, -80.3268738 25.5690694, -80.32749831 25.56908545, -80.32879594 25.56909258, -80.32885833 25.56911296, -80.32888486 25.56913119, -80.32892321 25.56918003, -80.32893716 25.56923855, -80.32893615 25.56941851, -80.32895487 25.56948335, -80.32900193 25.56953519, -80.32903357 25.56955311, -80.32910577 25.56956886, -80.32933215 25.569571, -80.32934628 25.56952269, -80.32937912 25.56948246, -80.32942605 25.56945594, -80.32948051 25.56944683, -80.32953486 25.56945643, -80.32958149 25.56948339, -80.32961387 25.56952392, -80.32962746 25.56957235, -80.32978438 25.56956889, -80.32982347 25.56956172, -80.32989187 25.5695255, -80.32993663 25.56946644, -80.32994921 25.56939581, -80.32994243 25.56936034, -80.32997464 25.56929299, -80.33004134 25.56925105, -80.33009535 25.56924385, -80.3317199 25.56925128, -80.3317222 25.56943824, -80.33191406 25.56944029, -80.33194734 25.56942211, -80.3319475 25.56944048, -80.33488016 25.56945716, -80.33488379 25.56874883, -80.33459738 25.5687476, -80.33459953 25.56834965, -80.33460339 25.56817815, -80.33461113 25.5681364, -80.33463838 25.56806059, -80.33468932 25.56797982, -80.33475757 25.56791035, -80.33484325 25.56785452, -80.33490816 25.56782702, -80.33499123 25.56780686, -80.33508518 25.56780094, -80.33519446 25.56781583, -80.33529417 25.56785232, -80.33560265 25.56805179, -80.33568337 25.56808588, -80.33574323 25.56809594, -80.33610194 25.56809303, -80.33609978 25.56780643, -80.33612557 25.56770031, -80.33617801 25.56760422, -80.33623643 25.56753862, -80.33628719 25.56749804, -80.336349 25.5674623, -80.33648478 25.56742047, -80.33659012 25.56741386, -80.33666152 25.56742132, -80.33673492 25.56744026, -80.33679239 25.56746482, -80.3368969 25.56753621, -80.33697017 25.56762036, -80.33699437 25.56766085, -80.33702662 25.56774963, -80.33705415 25.56811777, -80.33779802 25.56810868, -80.33779751 25.56799199, -80.33781544 25.56789348, -80.33784911 25.56781487, -80.33792637 25.56771445, -80.33800182 25.56765541, -80.33810755 25.56760739, -80.33816443 25.56759243, -80.33828208 25.5675817, -80.33838254 25.56759368, -80.33849092 25.56763311, -80.33856778 25.5676806, -80.33863595 25.56774347, -80.33869645 25.56783184, -80.33872335 25.56790553, -80.33873708 25.5679871, -80.33873926 25.56809757, -80.33894319 25.56810718, -80.33913979 25.56813184, -80.33937146 25.5681818, -80.3395961 25.56825345, -80.33962113 25.56737754, -80.33953431 25.56737802, -80.33952745 25.56691974, -80.33816504 25.56716611, -80.3357554 25.56669495, -80.33536819 25.56669917, -80.33387221 25.56754216, -80.33387799 25.56872849, -80.33194168 25.56873453, -80.33189937 25.568722, -80.33171326 25.56871221, -80.33171555 25.56889747, -80.33140066 25.56889385, -80.3313437 25.56885346, -80.33126382 25.56882253, -80.33121198 25.56885473, -80.3311519 25.56887169, -80.33099603 25.56886907, -80.33092776 25.56884211, -80.33089822 25.56882145, -80.33085226 25.56876854, -80.33082771 25.56870507, -80.33082885 25.56858503, -80.33081348 25.56854369, -80.33078738 25.56850699, -80.33072386 25.56847224, -80.33061661 25.56845646, -80.33055097 25.56847301, -80.33050694 25.56851515, -80.33047975 25.56852765, -80.33044925 25.56852686, -80.33042291 25.56851297, -80.33038982 25.56852217, -80.33037821 25.56853412, -80.33035235 25.56861413, -80.33033008 25.56862637, -80.33030509 25.56861962, -80.33026671 25.56857266, -80.33023309 25.56855414, -80.33017985 25.56857766, -80.33012061 25.5685795, -80.3300657 25.56855934, -80.33002472 25.5685207, -80.3299774 25.56853827, -80.32992663 25.5685441, -80.32987594 25.5685378, -80.32982881 25.5685198, -80.32983319 25.56855506, -80.32982628 25.56858999, -80.32980865 25.56862171, -80.32977585 25.56865537, -80.32975711 25.56866298, -80.32973062 25.56865033, -80.32972707 25.56863207, -80.32973534 25.56859833, -80.3297094 25.56855747, -80.32968264 25.56854924, -80.3296314 25.56856529, -80.32959127 25.56856603, -80.32955355 25.56855367, -80.32951019 25.56851454, -80.32949001 25.56850793, -80.32946905 25.56851209, -80.32945381 25.56852573, -80.32943746 25.56855804, -80.32942819 25.56859256, -80.32942938 25.56867619, -80.32941037 25.5686957, -80.32938181 25.56869897, -80.32935188 25.56867239, -80.32933542 25.56860162, -80.3293154 25.56855646, -80.32931212 25.56850792, -80.32932592 25.56846091, -80.32935539 25.56842019, -80.32936818 25.56838353, -80.3293821 25.56823307, -80.3294134 25.5681969, -80.32943707 25.56818766, -80.32946741 25.56811938, -80.32947432 25.56808305, -80.32947093 25.56800955, -80.3294607 25.56797386, -80.32942418 25.56790809, -80.3293767 25.5678753, -80.32932266 25.5678522, -80.32926447 25.5678398, -80.3284013 25.56782704, -80.32808767 25.56783924, -80.3279975 25.56788962, -80.32792335 25.5678589, -80.32788837 25.5678763, -80.32786366 25.56791976, -80.32784956 25.56796692, -80.32784671 25.5680157, -80.32785522 25.56806394, -80.32785491 25.56820054, -80.3278826 25.56833484, -80.32786164 25.56838147, -80.32785713 25.56843162, -80.32786949 25.56848069, -80.32789759 25.56852416, -80.32790383 25.56859315, -80.32789639 25.56866205, -80.32784674 25.56869561, -80.32775802 25.56871975, -80.3276661 25.56870914, -80.32712218 25.56871396, -80.3268989 25.56872753, -80.32678795 25.56874078, -80.32672982 25.56876751, -80.32666736 25.56878457, -80.32660255 25.5687914, -80.32653742 25.56878781, -80.32653037 25.56883989, -80.32628625 25.56883737, -80.32628787 25.56882424, -80.32577644 25.56839517, -80.32452555 25.56839581, -80.32449296 25.56664572, -80.32445758 25.56660159, -80.32443386 25.56658457, -80.32434818 25.56655994, -80.32428845 25.56656785, -80.32341227 25.56654457, -80.32337768 25.56655075, -80.3232969 25.5665853, -80.32325617 25.56661794, -80.32322406 25.56665763, -80.32319208 25.56674227, -80.32320967 25.56738336, -80.32321532 25.56742036, -80.3232313 25.56745482, -80.3232788 25.56750104, -80.32335524 25.56752556, -80.3234351 25.5675126, -80.32382378 25.56751439, -80.32389019 25.56752448, -80.32395149 25.56754965, -80.32400354 25.56758819, -80.32404285 25.56763752, -80.32407004 25.56770783, -80.32403592 25.57000888, -80.32400353 25.57006693, -80.32396944 25.57010247, -80.32392794 25.57013088, -80.32383011 25.57016178, -80.32160595 25.57015129, -80.32055061 25.57016942, -80.32050209 25.57016026, -80.32045823 25.57013942, -80.32042241 25.57010851, -80.32039739 25.57006991, -80.32041106 25.56991887, -80.32040441 25.56988801, -80.32037082 25.5698333, -80.32031546 25.56979565, -80.32024792 25.56978156, -80.31997595 25.56976892, -80.31973902 25.56978789, -80.319661 25.56983864, -80.3196267 25.56988785, -80.31961055 25.56994412, -80.31963188 25.57060683, -80.31962889 25.57063947, -80.31960129 25.57069967, -80.31954921 25.57074481, -80.31948142 25.57076729, -80.31920804 25.57077339, -80.31916329 25.57076849, -80.31907594 25.57078638, -80.3190064 25.5708373, -80.31898303 25.57087209, -80.31896904 25.57091075, -80.31896517 25.57095126, -80.31897161 25.57099151, -80.31898802 25.57102939, -80.31901355 25.57106291, -80.31904686 25.57109031, -80.31912952 25.57112144, -80.32010326 25.57109719, -80.32016127 25.57110607, -80.32021852 25.57109381, -80.32024397 25.57108024, -80.32028347 25.57104091, -80.32029594 25.57101672, -80.32032285 25.5707902, -80.32038744 25.57072159, -80.32047561 25.57067943, -80.32054138 25.57066917, -80.32219844 25.5706369, -80.32224004 25.57064334, -80.32231795 25.5706721, -80.32238343 25.57071984, -80.32243094 25.57078254, -80.3224601 25.57129409, -80.32251168 25.57136017, -80.32255995 25.57139221, -80.32264522 25.57141699, -80.32304888 25.57141885, -80.32313222 25.5713887, -80.32319674 25.57133236, -80.32317264 25.57076291, -80.32318881 25.57069528, -80.32320601 25.57066422, -80.32325624 25.57061194, -80.32332273 25.57057745, -80.32426479 25.57054693, -80.32436584 25.57054237))"
WU,"POLYGON((-80.34076198 25.57246982, -80.34107174 25.57247122, -80.34107423 25.57114731, -80.34075825 25.57116071, -80.34076198 25.57246982))"
