zone_code,geography
B-3,"POLYGON((-80.1015933662516 26.3067717495811, -80.1017002201643 26.3067728974698, -80.1023720452619 26.3067647191795, -80.1023749814348 26.3069605613197, -80.1025886382355 26.3069592624019, -80.1026023242523 26.3078719490909, -80.1026216627067 26.3078717145219, -80.1026471766944 26.3095732963981, -80.1015273773416 26.3095869328152, -80.1015329061306 26.31002847551, -80.101530572989 26.3100894593551, -80.1015134002332 26.3103280438901, -80.1015104405507 26.3104311666562, -80.1015107505238 26.3105294974037, -80.1034390161325 26.310522771721, -80.1038522333151 26.3090703730226, -80.103960418624 26.3087041240586, -80.1040740067915 26.3083013130708, -80.1049277365085 26.3052343850442, -80.1051124944894 26.3046316018981, -80.1082155221035 26.2937042848969, -80.1063383184036 26.2937347523486, -80.1063737484908 26.2957601590749, -80.1063696669043 26.2958654351018, -80.1063629074435 26.2959198226843, -80.1063530017939 26.2959738188011, -80.1063399741368 26.2960272728722, -80.1063218804444 26.2960858571909, -80.1063023895899 26.2961376887703, -80.1062717725697 26.296205234314, -80.1059405540751 26.2968131867454, -80.105895301365 26.29691058563, -80.1058596349879 26.2970111698791, -80.1058381950736 26.2970934194917, -80.1058231699629 26.2971768111392, -80.1058140366447 26.2972713050698, -80.1057388490729 26.2973367926892, -80.1054759724344 26.2973399756638, -80.1055095060686 26.29935077401, -80.1042124755933 26.3039178903795, -80.1035551027726 26.3039258385264, -80.1035700987513 26.30485620348, -80.1024382614467 26.3048758586582, -80.1024502971855 26.3054398365573, -80.1019925472137 26.3054477695898, -80.1019805155916 26.3048838052591, -80.1015649686069 26.3048910183857, -80.1015933662516 26.3067717495811))"
B-3,"POLYGON((-80.0994139343203 26.2626618142841, -80.0989475605128 26.2659632735831, -80.0989495026768 26.2659632499558, -80.0994158244724 26.2626617842605, -80.0994139343203 26.2626618142841))"
B-3,"POLYGON((-80.1309629935562 26.1513850927446, -80.1309609228298 26.151484636401, -80.1309664117047 26.1517981242999, -80.1309704649145 26.1523310043258, -80.1309698820156 26.1529503374837, -80.1312093560972 26.1531311302707, -80.1316117756799 26.1535952318027, -80.131584712496 26.1528441832522, -80.1315408429626 26.1521305215898, -80.1314993665773 26.1521227049106, -80.1314214199364 26.1502994505503, -80.1314963168615 26.1502962911394, -80.1314928475667 26.1501987782614, -80.1314635072972 26.1496585229336, -80.131436855324 26.1490383292373, -80.1314322411464 26.1488639498839, -80.1314357084455 26.1488588124737, -80.1314312090938 26.1484887611916, -80.1314318461642 26.1480681874459, -80.1314580870338 26.1473557100919, -80.131521783102 26.146636134042, -80.1320473349489 26.1466041824416, -80.1321659601217 26.1461795035366, -80.1322707274634 26.1458463895921, -80.1324516312787 26.1453421347169, -80.1315770314259 26.1450553887111, -80.131673227183 26.144851010269, -80.1318763305326 26.1444619212106, -80.1319932572676 26.1442619665744, -80.1320752028003 26.1441295470733, -80.1328727907066 26.1445250113717, -80.1331153340317 26.1441604007966, -80.1333168288495 26.1438849547147, -80.1335276817532 26.1436578814874, -80.1338637384798 26.1433220320464, -80.1342631800575 26.1429155493561, -80.134893021887 26.142420351006, -80.1352929864858 26.1424072784798, -80.135285719893 26.1419199421554, -80.1357351771968 26.1419118085337, -80.1367361420241 26.1418779219007, -80.1366986849593 26.1405992859274, -80.1373179159767 26.1405854596237, -80.1376555657118 26.1405745857881, -80.137630820732 26.1388350415973, -80.1383630112515 26.1388206829769, -80.1386779706852 26.1388119066098, -80.1390217923715 26.13879760222, -80.1390035356144 26.138114763203, -80.1385422444466 26.1381236578757, -80.1385082767209 26.1370159562535, -80.1364224673626 26.1370258162874, -80.1363155519018 26.1371099434012, -80.1363224801563 26.1375661564984, -80.1363352412967 26.1378253532316, -80.1363426283911 26.1381417766587, -80.1363535404602 26.1383674344243, -80.1363579148036 26.1383942831257, -80.1363750914551 26.1388299233461, -80.1361250021223 26.1388509475745, -80.1355391076027 26.1388661749156, -80.1353130033826 26.138863784846, -80.1352054962088 26.138872769065, -80.1346156340428 26.1388833240569, -80.1345553908303 26.1388896683044, -80.134476146099 26.1388891920287, -80.134481265337 26.1391767150883, -80.1344955938848 26.1395067624513, -80.1345094785606 26.1404912318308, -80.1345081951335 26.1406652320265, -80.13377319654 26.1406711281968, -80.1335693331985 26.1407006811148, -80.1336001160638 26.1411498139833, -80.1331668953735 26.1416166161252, -80.1326904496513 26.142054441335, -80.1326694236426 26.1424659145823, -80.1321578910035 26.1424801243467, -80.1321683761009 26.1429426576671, -80.1317005766793 26.1429573757538, -80.1317108244734 26.1435291541546, -80.131266835341 26.1435440143699, -80.1312834481136 26.1442592327516, -80.1311430605603 26.1442828017619, -80.1310714932919 26.1442999091051, -80.1310617671669 26.1443270176221, -80.1310148387894 26.1444127065954, -80.1308824386741 26.1446952717932, -80.1306885328975 26.1451538813266, -80.1306364115159 26.1452974845018, -80.1305052339273 26.1456718758487, -80.1304969194156 26.1457141230426, -80.1302762218749 26.146548269794, -80.1302455464155 26.1466514234712, -80.13015289609 26.1466598048388, -80.1301309994729 26.1468637708917, -80.1300312896937 26.1468991043293, -80.129986190546 26.1469947776295, -80.1298978123188 26.1470179718526, -80.1298492138833 26.1470718410423, -80.1299223628546 26.1485625264585, -80.1303014501128 26.1485673966331, -80.1303185735686 26.148775896531, -80.1303182637937 26.1488176766655, -80.1303320340329 26.1490932154642, -80.1303367438074 26.1503080331823, -80.1309393503911 26.1503078895051, -80.1309442621284 26.150544858329, -80.1309629935562 26.1513850927446))"
B-3,"POLYGON((-80.1421303204907 26.0932187082243, -80.1420229322667 26.0927875672482, -80.142002484434 26.0926930459153, -80.1436026081706 26.0926681701026, -80.1447524679173 26.0926571140338, -80.1462352397222 26.0926390784514, -80.146225009038 26.0920286085991, -80.1467672039146 26.0920202973872, -80.1467612263482 26.0917418809164, -80.1467418777378 26.0917316211458, -80.1462117619111 26.0917288277746, -80.1447148563659 26.0917280369256, -80.1447234519975 26.0921433388283, -80.1443577013129 26.0921623176368, -80.1443397392866 26.0921971156204, -80.1443355173709 26.09222769785, -80.1439510097246 26.0922336679044, -80.1432066165113 26.0922374996551, -80.1432035435944 26.092188820242, -80.1430526358754 26.0921753717859, -80.1421175946475 26.0921842547163, -80.1420502167908 26.0921798994931, -80.1418803535885 26.0921806080754, -80.1415456414133 26.0904780668643, -80.1410194596953 26.0877476934247, -80.1400925719529 26.0834682699695, -80.1396004139906 26.0816392636866, -80.1385943790469 26.0816035121061, -80.1362723764002 26.0816302028726, -80.1364749859375 26.0893829256093, -80.1355985177853 26.0927807820326, -80.1372006162366 26.0927123645587, -80.141296097003 26.0927075830642, -80.1413028226724 26.0932338379588, -80.1421303204907 26.0932187082243))"
B-3,"POLYGON((-80.0943559628242 26.2975929991749, -80.0953499624723 26.2975727021768, -80.095265853645 26.2948569941786, -80.0968207062057 26.2948283483529, -80.0967879587921 26.2934348636336, -80.0967324277963 26.2904532513509, -80.0965798577344 26.290455558688, -80.0965753562134 26.2902905445302, -80.0967279270604 26.2902882371986, -80.0967261337927 26.2901919665065, -80.0967717325777 26.2900949770534, -80.0963778867583 26.2901009363894, -80.0963702749017 26.2895959034173, -80.0967664562565 26.2895899091348, -80.0967588228274 26.2890149410112, -80.0966497027799 26.2890165924071, -80.0966489726848 26.2889615696646, -80.0968935932127 26.2889578633604, -80.0968906999905 26.2887404107747, -80.0957369425967 26.2887578689216, -80.0955875469773 26.2897428127772, -80.0955365174295 26.2901141632525, -80.0955160665826 26.2902102693057, -80.0943574124007 26.2975826098013, -80.0943559628242 26.2975929991749))"
B-3,"POLYGON((-80.1190606822783 26.2569303850968, -80.1190586433192 26.2569538550147, -80.1190583085901 26.2569470095973, -80.1179931644672 26.2606939217108, -80.1187548216349 26.260678128289, -80.1197536555753 26.2571568583349, -80.1197497953792 26.2570881365701, -80.1197428396221 26.2563883540566, -80.1200425433255 26.2553316783957, -80.120055851895 26.2552494031009, -80.1210356525452 26.2517947050343, -80.1210465243328 26.2517945143543, -80.1210431683374 26.2517907643441, -80.1209723559458 26.251795811296, -80.1209321473503 26.2517965164397, -80.1209568817071 26.2516433689821, -80.1205834696639 26.2515613555114, -80.1190606822783 26.2569303850968))"
B-3,"POLYGON((-80.1023987506135 26.2270958167627, -80.1026052691328 26.2270971068656, -80.1026164935136 26.2277044108359, -80.103677537816 26.227692980102, -80.1036410568855 26.2268215866715, -80.103738451844 26.2265979687536, -80.1037124947715 26.2259804909309, -80.1037561931548 26.225980028827, -80.1037700349971 26.2258901269191, -80.103797427616 26.2257426670842, -80.1038491755167 26.2255233196262, -80.1039102305403 26.2253169488332, -80.1040306027035 26.2249676586061, -80.1030363291436 26.2249779198375, -80.1031018558673 26.2247889781754, -80.1030727449347 26.2247807634781, -80.1032281679205 26.2243326046471, -80.1037923907016 26.2243267824627, -80.1037960337648 26.2243162792814, -80.1042077714982 26.224312029688, -80.1042987889993 26.2240495668037, -80.1033228316739 26.224059644693, -80.1047029535 26.2200798916014, -80.1063162196504 26.2200629430999, -80.1062296008074 26.2169618086748, -80.1090939200261 26.2168928632389, -80.1090428784559 26.215228609336, -80.1082095848886 26.2152467501572, -80.1081754531122 26.2140941994544, -80.1091931888344 26.21405404442, -80.1091157174423 26.211573832084, -80.1083464217299 26.2115837033631, -80.1083471657541 26.2114860980659, -80.1083303608291 26.2108515325078, -80.1083318860445 26.2106514427559, -80.1090925285421 26.2106366980022, -80.1090703347645 26.2097096274665, -80.1060286301317 26.2097713162026, -80.1060784450158 26.2115501540888, -80.1062244500264 26.2116852238872, -80.1058069415361 26.2133931900301, -80.1057671478389 26.213531654115, -80.1055851158138 26.2142786291159, -80.1059823861383 26.2142699332654, -80.1057178075294 26.2153461850761, -80.105164396785 26.2153582972651, -80.1049407185846 26.2161832341391, -80.104946545302 26.2161831088665, -80.104047809484 26.2189175120539, -80.1036487857152 26.2189217000597, -80.103595308098 26.2190873323663, -80.1034050374263 26.2190898432119, -80.1033928782346 26.2190922429213, -80.1033706537816 26.2191021908139, -80.103273667297 26.2190884268853, -80.1031891994658 26.2193503236678, -80.1032605492244 26.2193679631206, -80.1035046726452 26.2194353973841, -80.1035045847659 26.2194468596273, -80.1035795612027 26.2194670930054, -80.1031212852591 26.2207888590022, -80.1033866059931 26.2209452985295, -80.1038295955353 26.2211423373189, -80.1030656557865 26.2233452122941, -80.1023001284251 26.22335367061, -80.1022933208481 26.2230617107018, -80.102114900082 26.2230631763513, -80.102134987149 26.2239908007319, -80.1020392725585 26.2241103370466, -80.1019574224886 26.2242306775009, -80.1020481461573 26.2243112014763, -80.102054252045 26.2243056607813, -80.1023807184492 26.2245747636376, -80.1024004148528 26.2245988375813, -80.1024490307235 26.2246486243988, -80.1023391986927 26.2247360386793, -80.1022448868218 26.2248012411783, -80.1021462863636 26.224861060593, -80.1020437744689 26.2249152681086, -80.1020791320228 26.2249974633018, -80.1021266223096 26.227102002197, -80.1023935139548 26.2270993086243, -80.1023987506135 26.2270958167627))"
B-3,"POLYGON((-80.1015933662516 26.3067717495811, -80.1017002201643 26.3067728974698, -80.1023720452619 26.3067647191795, -80.1023749814348 26.3069605613197, -80.1025886382355 26.3069592624019, -80.1026023242523 26.3078719490909, -80.1026216627067 26.3078717145219, -80.1026471766944 26.3095732963981, -80.1015273773416 26.3095869328152, -80.1015329061306 26.31002847551, -80.101530572989 26.3100894593551, -80.1015134002332 26.3103280438901, -80.1015104405507 26.3104311666562, -80.1015107505238 26.3105294974037, -80.1034390161325 26.310522771721, -80.1038522333151 26.3090703730226, -80.103960418624 26.3087041240586, -80.1040740067915 26.3083013130708, -80.1049277365085 26.3052343850442, -80.1051124944894 26.3046316018981, -80.1082155221035 26.2937042848969, -80.1063383184036 26.2937347523486, -80.1063737484908 26.2957601590749, -80.1063696669043 26.2958654351018, -80.1063629074435 26.2959198226843, -80.1063530017939 26.2959738188011, -80.1063399741368 26.2960272728722, -80.1063218804444 26.2960858571909, -80.1063023895899 26.2961376887703, -80.1062717725697 26.296205234314, -80.1059405540751 26.2968131867454, -80.105895301365 26.29691058563, -80.1058596349879 26.2970111698791, -80.1058381950736 26.2970934194917, -80.1058231699629 26.2971768111392, -80.1058140366447 26.2972713050698, -80.1057388490729 26.2973367926892, -80.1054759724344 26.2973399756638, -80.1055095060686 26.29935077401, -80.1042124755933 26.3039178903795, -80.1035551027726 26.3039258385264, -80.1035700987513 26.30485620348, -80.1024382614467 26.3048758586582, -80.1024502971855 26.3054398365573, -80.1019925472137 26.3054477695898, -80.1019805155916 26.3048838052591, -80.1015649686069 26.3048910183857, -80.1015933662516 26.3067717495811))"
B-3,"POLYGON((-80.0963815030169 26.2841504175548, -80.096296044382 26.2848752523148, -80.098124290685 26.284850991519, -80.0980987016111 26.2828502431468, -80.0970267693552 26.2828624588291, -80.0973443394525 26.2810482148665, -80.0974286805628 26.2810471813237, -80.0975064664017 26.2804959758056, -80.0977350941317 26.2804931689788, -80.0977174188777 26.2793461187434, -80.0978689301573 26.2791791736863, -80.0978642574732 26.2788758034791, -80.0979067907726 26.278737679164, -80.0982957762847 26.275981117716, -80.1014811064443 26.2759393895698, -80.1014832326882 26.2760769237758, -80.102398587149 26.276065827882, -80.1023870990443 26.2753207169384, -80.1031040938118 26.2753115155015, -80.1030905855882 26.2749389561339, -80.1008533326442 26.2749647996195, -80.1008521893559 26.2749088174383, -80.1005470617857 26.2749121436738, -80.1004979681191 26.2725081393438, -80.0997046550345 26.2725167825109, -80.0996990389962 26.2722417234896, -80.0993542195156 26.2722454779372, -80.0993523760666 26.2721079382313, -80.0996115928197 26.27027282253, -80.0998095686017 26.2702706663119, -80.0998862415675 26.269727847126, -80.0994682356821 26.269732399326, -80.0994556743545 26.2690860075987, -80.0995679329074 26.269084784975, -80.0995502972915 26.2682100980784, -80.0998549947918 26.2682067790522, -80.09982191377 26.266783746927, -80.1009556420713 26.266772184363, -80.1009561241392 26.2667096144687, -80.1009467754737 26.2664817880412, -80.10089131333 26.2664739320731, -80.1008811690078 26.2664660612371, -80.1007858336882 26.2623548284008, -80.1018006719279 26.2623399555828, -80.1017692065812 26.2609475758623, -80.101751323042 26.2592402903816, -80.0998939456619 26.2592740890608, -80.099932171735 26.2591230604221, -80.0999708322579 26.2587170329601, -80.1001984751295 26.2571263857628, -80.1002764766671 26.2565636112203, -80.1004205728017 26.2555765139494, -80.1005263801246 26.2547898781897, -80.1019949171485 26.2443764188434, -80.102100496506 26.2438893570456, -80.1021789048714 26.2432896855891, -80.1021992693153 26.2429272054366, -80.102889151862 26.2380342656171, -80.1026843156489 26.2380191323679, -80.1028157416454 26.2372615319332, -80.1019789404655 26.2372869080782, -80.1019711911682 26.2372763481857, -80.1010087679026 26.2372864106913, -80.1010095416427 26.2390375385878, -80.1010260535178 26.2404017982585, -80.100875811962 26.2404033091677, -80.1008802185392 26.2407471597917, -80.1009792798338 26.2407461652108, -80.1009040035162 26.2412807680669, -80.1008044082464 26.2412817709774, -80.1007659802807 26.2415546778257, -80.1004241854442 26.2415581134487, -80.1004394912893 26.2427959886821, -80.0999606097085 26.2428008009659, -80.0999728255825 26.2438102022366, -80.1008188556603 26.2438018730966, -80.1008373352422 26.2455445628403, -80.1008461377841 26.2455444771551, -80.1007813540793 26.2460038656808, -80.1003303678427 26.246008234451, -80.1003343034055 26.2463843959581, -80.1005557416934 26.2463822630792, -80.1005576975447 26.2465473099582, -80.1001868763631 26.2491766209045, -80.1000874964758 26.2495893733194, -80.1001070911561 26.2508401264086, -80.0996341444719 26.2508482794041, -80.099635282353 26.2509556626512, -80.1001092499388 26.250947703795, -80.1001116389087 26.251172960767, -80.1006688066395 26.2511633444945, -80.1004531067625 26.2526928009966, -80.0996536708675 26.2527128175932, -80.0996636290374 26.2536481492808, -80.0995721471378 26.2536504403485, -80.0995807785875 26.2544633280242, -80.0995865945517 26.2546340951937, -80.0989725468243 26.2546487825925, -80.0989889938802 26.2561949658638, -80.0990023235385 26.2566763471014, -80.0986968354198 26.2566825120763, -80.098715643176 26.2574403356372, -80.0983232479068 26.2574482511867, -80.0983277847138 26.2577711721378, -80.0982360936738 26.2579654662007, -80.0982513416252 26.2587454697665, -80.0982541047723 26.2587682096013, -80.0982529343271 26.2587910611517, -80.0982478584514 26.2588134745466, -80.0982389992827 26.2588349104579, -80.0982265699951 26.2588548530784, -80.0982108696702 26.2588728225329, -80.0981919288648 26.2588886306485, -80.0981683257496 26.2589022500189, -80.0981424942623 26.2589120443208, -80.0979995624085 26.258977681745, -80.0979577089748 26.2590022866664, -80.0979162364723 26.2590313946949, -80.0978605006934 26.2590756871679, -80.0978078530423 26.259122951712, -80.0977584881197 26.2591730136271, -80.0977125883936 26.259225687873, -80.0976594829972 26.2592961479263, -80.0976125736967 26.2593700968012, -80.0975721409229 26.2594470924388, -80.0975384263922 26.2595266745658, -80.0975116316612 26.2596083674463, -80.0974919169215 26.2596916827255, -80.0974794000421 26.259776122349, -80.0974741558639 26.2598611815402, -80.0975001368134 26.2611703555314, -80.0996295719848 26.2611365838665, -80.0996134060806 26.2612628820394, -80.0989493175287 26.265964557391, -80.0989991285014 26.2659639512729, -80.0976540661865 26.2754807261845, -80.097052349398 26.279048795763, -80.0969368929852 26.2802151806208, -80.0965217338809 26.2831568478155, -80.0963815030169 26.2841504175548))"
B-3,"POLYGON((-80.0963815030169 26.2841504175548, -80.096296044382 26.2848752523148, -80.098124290685 26.284850991519, -80.0980987016111 26.2828502431468, -80.0970267693552 26.2828624588291, -80.0973443394525 26.2810482148665, -80.0974286805628 26.2810471813237, -80.0975064664017 26.2804959758056, -80.0977350941317 26.2804931689788, -80.0977174188777 26.2793461187434, -80.0978689301573 26.2791791736863, -80.0978642574732 26.2788758034791, -80.0979067907726 26.278737679164, -80.0982957762847 26.275981117716, -80.1014811064443 26.2759393895698, -80.1014832326882 26.2760769237758, -80.102398587149 26.276065827882, -80.1023870990443 26.2753207169384, -80.1031040938118 26.2753115155015, -80.1030905855882 26.2749389561339, -80.1008533326442 26.2749647996195, -80.1008521893559 26.2749088174383, -80.1005470617857 26.2749121436738, -80.1004979681191 26.2725081393438, -80.0997046550345 26.2725167825109, -80.0996990389962 26.2722417234896, -80.0993542195156 26.2722454779372, -80.0993523760666 26.2721079382313, -80.0996115928197 26.27027282253, -80.0998095686017 26.2702706663119, -80.0998862415675 26.269727847126, -80.0994682356821 26.269732399326, -80.0994556743545 26.2690860075987, -80.0995679329074 26.269084784975, -80.0995502972915 26.2682100980784, -80.0998549947918 26.2682067790522, -80.09982191377 26.266783746927, -80.1009556420713 26.266772184363, -80.1009561241392 26.2667096144687, -80.1009467754737 26.2664817880412, -80.10089131333 26.2664739320731, -80.1008811690078 26.2664660612371, -80.1007858336882 26.2623548284008, -80.1018006719279 26.2623399555828, -80.1017692065812 26.2609475758623, -80.101751323042 26.2592402903816, -80.0998939456619 26.2592740890608, -80.099932171735 26.2591230604221, -80.0999708322579 26.2587170329601, -80.1001984751295 26.2571263857628, -80.1002764766671 26.2565636112203, -80.1004205728017 26.2555765139494, -80.1005263801246 26.2547898781897, -80.1019949171485 26.2443764188434, -80.102100496506 26.2438893570456, -80.1021789048714 26.2432896855891, -80.1021992693153 26.2429272054366, -80.102889151862 26.2380342656171, -80.1026843156489 26.2380191323679, -80.1028157416454 26.2372615319332, -80.1019789404655 26.2372869080782, -80.1019711911682 26.2372763481857, -80.1010087679026 26.2372864106913, -80.1010095416427 26.2390375385878, -80.1010260535178 26.2404017982585, -80.100875811962 26.2404033091677, -80.1008802185392 26.2407471597917, -80.1009792798338 26.2407461652108, -80.1009040035162 26.2412807680669, -80.1008044082464 26.2412817709774, -80.1007659802807 26.2415546778257, -80.1004241854442 26.2415581134487, -80.1004394912893 26.2427959886821, -80.0999606097085 26.2428008009659, -80.0999728255825 26.2438102022366, -80.1008188556603 26.2438018730966, -80.1008373352422 26.2455445628403, -80.1008461377841 26.2455444771551, -80.1007813540793 26.2460038656808, -80.1003303678427 26.246008234451, -80.1003343034055 26.2463843959581, -80.1005557416934 26.2463822630792, -80.1005576975447 26.2465473099582, -80.1001868763631 26.2491766209045, -80.1000874964758 26.2495893733194, -80.1001070911561 26.2508401264086, -80.0996341444719 26.2508482794041, -80.099635282353 26.2509556626512, -80.1001092499388 26.250947703795, -80.1001116389087 26.251172960767, -80.1006688066395 26.2511633444945, -80.1004531067625 26.2526928009966, -80.0996536708675 26.2527128175932, -80.0996636290374 26.2536481492808, -80.0995721471378 26.2536504403485, -80.0995807785875 26.2544633280242, -80.0995865945517 26.2546340951937, -80.0989725468243 26.2546487825925, -80.0989889938802 26.2561949658638, -80.0990023235385 26.2566763471014, -80.0986968354198 26.2566825120763, -80.098715643176 26.2574403356372, -80.0983232479068 26.2574482511867, -80.0983277847138 26.2577711721378, -80.0982360936738 26.2579654662007, -80.0982513416252 26.2587454697665, -80.0982541047723 26.2587682096013, -80.0982529343271 26.2587910611517, -80.0982478584514 26.2588134745466, -80.0982389992827 26.2588349104579, -80.0982265699951 26.2588548530784, -80.0982108696702 26.2588728225329, -80.0981919288648 26.2588886306485, -80.0981683257496 26.2589022500189, -80.0981424942623 26.2589120443208, -80.0979995624085 26.258977681745, -80.0979577089748 26.2590022866664, -80.0979162364723 26.2590313946949, -80.0978605006934 26.2590756871679, -80.0978078530423 26.259122951712, -80.0977584881197 26.2591730136271, -80.0977125883936 26.259225687873, -80.0976594829972 26.2592961479263, -80.0976125736967 26.2593700968012, -80.0975721409229 26.2594470924388, -80.0975384263922 26.2595266745658, -80.0975116316612 26.2596083674463, -80.0974919169215 26.2596916827255, -80.0974794000421 26.259776122349, -80.0974741558639 26.2598611815402, -80.0975001368134 26.2611703555314, -80.0996295719848 26.2611365838665, -80.0996134060806 26.2612628820394, -80.0989493175287 26.265964557391, -80.0989991285014 26.2659639512729, -80.0976540661865 26.2754807261845, -80.097052349398 26.279048795763, -80.0969368929852 26.2802151806208, -80.0965217338809 26.2831568478155, -80.0963815030169 26.2841504175548))"
B-3,"POLYGON((-80.0910136907732 26.2302653541017, -80.0909642339985 26.2309861546529, -80.0916415748669 26.2310280378881, -80.0916494234804 26.2309589472708, -80.091671325291 26.2306707713871, -80.0915191677228 26.2306613601938, -80.0915464084514 26.2303029378782, -80.0914838865015 26.2302989736992, -80.0910136907732 26.2302653541017))"
B-3,"POLYGON((-80.089859243989 26.2212804426172, -80.091115729839 26.2212673718097, -80.091124066379 26.2217624986376, -80.0899459945525 26.2217747717624, -80.0898449609062 26.2228273050484, -80.089838531376 26.2229539251129, -80.0898279202979 26.2236143213373, -80.0913465552267 26.2235984352685, -80.0913570676923 26.2230875233969, -80.0920201126982 26.2230806185131, -80.092013216864 26.2224891856498, -80.092821428359 26.2224807753397, -80.0928190214274 26.2222744583254, -80.0922547976412 26.2222803323729, -80.09224796391 26.221694399247, -80.0929531215262 26.2216870564371, -80.0928593777884 26.2215504738054, -80.0926033265475 26.2211351270036, -80.092407957214 26.2211338931522, -80.0918352076827 26.2211402082289, -80.0913285737978 26.2211419722332, -80.091229419145 26.221146312075, -80.0912327389206 26.2207191834835, -80.0913019606521 26.2203554897673, -80.0912079858828 26.2203614129964, -80.0900326089453 26.2203727916447, -80.089859243989 26.2212804426172))"
B-3/PCD,"POLYGON((-80.1023951730883 26.2544821673508, -80.1005651832185 26.2545149018485, -80.0999347858773 26.2590956032659, -80.1027614416857 26.2590506182271, -80.1027606540567 26.2589751921139, -80.1060282813426 26.2589199642681, -80.1061273611002 26.2582814268567, -80.1047043796089 26.258118146199, -80.1045250530779 26.2579092957562, -80.1046616142176 26.2569417408268, -80.1045785697987 26.2568450224872, -80.1035881513851 26.2567313670452, -80.103512409018 26.2566431517595, -80.1036735756436 26.2555013101006, -80.1023951730883 26.2544821673508))"
B-3/PCD,"POLYGON((-80.0922041781078 26.231738962396, -80.0922165827769 26.2315422172267, -80.0922476206259 26.2311337978563, -80.0922423540032 26.2311334838747, -80.092243119837 26.2311213409047, -80.0911188991758 26.2310664320285, -80.0910780678665 26.2310659002106, -80.091023769225 26.2317487437159, -80.09102659921 26.2317494141871, -80.0922041781078 26.231738962396))"
B-3/PCD,"POLYGON((-80.1023951730883 26.2544821673508, -80.1005651832185 26.2545149018485, -80.0999347858773 26.2590956032659, -80.1027614416857 26.2590506182271, -80.1027606540567 26.2589751921139, -80.1060282813426 26.2589199642681, -80.1061273611002 26.2582814268567, -80.1047043796089 26.258118146199, -80.1045250530779 26.2579092957562, -80.1046616142176 26.2569417408268, -80.1045785697987 26.2568450224872, -80.1035881513851 26.2567313670452, -80.103512409018 26.2566431517595, -80.1036735756436 26.2555013101006, -80.1023951730883 26.2544821673508))"
B-3/PCD,"POLYGON((-80.0897919375189 26.2320365871281, -80.0895258048021 26.2334644438091, -80.0905196316345 26.23345424128, -80.0905218237231 26.2337016058469, -80.09085638458 26.2336993272273, -80.0908623968522 26.2336331412991, -80.0909800428921 26.2336365033089, -80.0915185246474 26.2336309355673, -80.0915149706064 26.23331183625, -80.0918199858446 26.2333086843485, -80.0918184497105 26.2331711406177, -80.0923475152047 26.2331656672423, -80.0923346305413 26.2320103076302, -80.0908874610361 26.2320252706317, -80.0897919375189 26.2320365871281))"
B-3/PCI,"POLYGON((-80.1396277764477 26.2621910384505, -80.1396131616091 26.2614169249274, -80.1405932176019 26.2613999463006, -80.1406044284788 26.2610787787997, -80.1398316913436 26.261092145966, -80.1398202362408 26.2605420407102, -80.1375328276299 26.2605816515681, -80.1371700695097 26.2622354121143, -80.1396277764477 26.2621910384505))"
B-3A,"POLYGON((-80.0989971866247 26.2659639752578, -80.0986248586523 26.2685984662007, -80.0986295652674 26.2685984149586, -80.0989744465139 26.2661568378701, -80.0989991560539 26.265963951313, -80.0989971866247 26.2659639752578))"
B-3A,"POLYGON((-80.0960171029954 26.2792018936146, -80.0962241392971 26.2791993567411, -80.0962332663014 26.2798045142116, -80.0961752889508 26.2798052274028, -80.096179636241 26.2801050533534, -80.0960595024367 26.2801420409313, -80.0960708044 26.2809217517214, -80.0968364899557 26.28091269838, -80.0969351123062 26.2802138898256, -80.097050570718 26.2790475053978, -80.097166108851 26.2783624105054, -80.0968103315694 26.2783668004213, -80.0968492283342 26.2780911944877, -80.0960041055865 26.2781015561081, -80.0960171029954 26.2792018936146))"
B-3A,"POLYGON((-80.0962991386152 26.2754022359527, -80.0976657581605 26.2753841794453, -80.098561576096 26.2690462228924, -80.0972286533876 26.269060724425, -80.097243362787 26.2701599902491, -80.0973725879338 26.2701585114226, -80.0972557955071 26.2709852089657, -80.0967936534382 26.2709904964346, -80.0966769589958 26.2718164896625, -80.0971448618701 26.271810872975, -80.0971019037133 26.2720865114736, -80.0971062371023 26.272086458892, -80.0969666740597 26.2730743234873, -80.0969686790638 26.2730742948169, -80.0969430877898 26.2732136755128, -80.0969470490213 26.2732132217139, -80.0968546820097 26.2738670226582, -80.0966945866631 26.2738689447995, -80.0965917671827 26.2745967022099, -80.0962830197144 26.2746006700484, -80.0962991386152 26.2754022359527))"
B-3A,"POLYGON((-80.0994139343203 26.2626618142841, -80.0989475605128 26.2659632735831, -80.0989495026768 26.2659632499558, -80.0994158244724 26.2626617842605, -80.0994139343203 26.2626618142841))"
B-3A,"POLYGON((-80.0976787086431 26.2650666984532, -80.0977155287212 26.2650662091923, -80.0977381209679 26.2664469609971, -80.0977420382345 26.2665156961112, -80.0977672104952 26.2674069105766, -80.0975973063533 26.2686096469037, -80.0986248586523 26.2685984662007, -80.0989971866247 26.2659639752578, -80.0989475605128 26.2659632735831, -80.0994139343203 26.2626618142841, -80.0985883081745 26.2626749298721, -80.098530487552 26.2630842708956, -80.0983780768588 26.2630866919509, -80.0981466373392 26.2647273170662, -80.0976732589327 26.2647336514453, -80.0976787086431 26.2650666984532))"
