county,zoning_source,zone_code,geometry,fillColor,stroke,stroke-width
Pinellas,pinellas_southpasadena_zoning,RM-15.5 Residential Multifamily,"MULTIPOLYGON(((-82.74442716 27.75421139, -82.74443363 27.75425676, -82.74445382 27.75429751, -82.74448572 27.75432993, -82.74454829 27.7543562, -82.74509544 27.75438942, -82.74517068 27.75437829, -82.74523072 27.7543316, -82.74526005 27.75426143, -82.74531611 27.7535204, -82.74532513 27.75347749, -82.74534039 27.75343639, -82.74538814 27.75336312, -82.74545521 27.75330699, -82.74553573 27.75327289, -82.74557888 27.7532651, -82.74577331 27.75326465, -82.74582257 27.75327997, -82.74586443 27.75331011, -82.74620586 27.75365344, -82.74628044 27.7536821, -82.74634751 27.75367719, -82.74640322 27.75364945, -82.74742741 27.75285293, -82.74746597 27.75280835, -82.74748019 27.75275115, -82.74746701 27.75269371, -82.747443 27.75265987, -82.74493285 27.75010519, -82.74479607 27.74995364, -82.74444431 27.75022719, -82.74445042 27.75023341, -82.74418358 27.75043471, -82.74401231 27.75063555, -82.74312761 27.75132356, -82.74308647 27.75137105, -82.74299701 27.7513657, -82.74297506 27.75138091, -82.74190009 27.75131667, -82.7420318 27.75166208, -82.74205503 27.75169991, -82.74208188 27.751724, -82.74212255 27.75174448, -82.74220797 27.75176308, -82.74232945 27.75180677, -82.74238643 27.75183725, -82.74249019 27.75191405, -82.74257715 27.75200946, -82.74261328 27.75206304, -82.7426691 27.75217944, -82.74268828 27.75224115, -82.74270309 27.75232187, -82.74270402 27.752402, -82.74257556 27.75410045, -82.74258201 27.75414551, -82.74260219 27.7541863, -82.74263408 27.75421876, -82.74267451 27.75423965, -82.74326917 27.75427888, -82.74334075 27.75425575, -82.74337814 27.75422188, -82.74340216 27.75417751, -82.74358316 27.75183896, -82.74359838 27.75179012, -82.74362931 27.75174938, -82.74367226 27.7517216, -82.7437221 27.75171009, -82.74419937 27.75174371, -82.74427865 27.75175916, -82.7443519 27.7517932, -82.74469038 27.75211785, -82.74472577 27.75217716, -82.74474002 27.75224475, -82.74472801 27.75245356, -82.7447087 27.75251419, -82.74465155 27.7525963, -82.74458542 27.75271719, -82.74454012 27.75284733, -82.74452436 27.75293578, -82.74442716 27.75421139)), ((-82.73722597 27.74713274, -82.73718468 27.74710395, -82.73713665 27.74708887, -82.73708632 27.74708889, -82.73703345 27.74710626, -82.73459345 27.74837883, -82.73454599 27.74841816, -82.73452693 27.74845481, -82.73452034 27.74849559, -82.73452689 27.74853638, -82.73454128 27.74856541, -82.73553985 27.75008094, -82.73569507 27.75029059, -82.73586524 27.75047785, -82.73605246 27.75064806, -82.73625504 27.75079967, -82.73656063 27.75098797, -82.73668335 27.75109281, -82.73680029 27.75122898, -82.73695089 27.75144123, -82.73702669 27.75156973, -82.73713461 27.75179385, -82.73742787 27.75204635, -82.73793665 27.75150626, -82.7378078 27.75140878, -82.73770814 27.75130455, -82.73766549 27.75124782, -82.73759471 27.75112491, -82.73749711 27.75087165, -82.7374269 27.75076274, -82.73593808 27.74919916, -82.73586282 27.74908864, -82.73580883 27.74896631, -82.73577789 27.74883623, -82.73577142 27.74876962, -82.73577674 27.74863601, -82.73578849 27.74857012, -82.73583776 27.74842941, -82.73586941 27.74836873, -82.73594728 27.74825631, -82.7360427 27.74815835, -82.73609619 27.74811566, -82.73621288 27.74804434, -82.73741651 27.74741659, -82.73722597 27.74713274)), ((-82.733253 27.76131299, -82.73449716 27.76177774, -82.73464554 27.76134841, -82.73325111 27.76083708, -82.733253 27.76131299)), ((-82.73273695 27.7616489, -82.73320392 27.76182476, -82.73320195 27.76081905, -82.73273552 27.76064802, -82.73273695 27.7616489)), ((-82.73325515 27.76184385, -82.7344233 27.76228024, -82.73447821 27.76212201, -82.73443433 27.76210863, -82.7345291 27.76183442, -82.73325318 27.7613578, -82.73325515 27.76184385)), ((-82.73146787 27.76053694, -82.73147248 27.76128103, -82.73242852 27.76127974, -82.73242315 27.76031707, -82.73165326 27.76031811, -82.73165428 27.76048314, -82.73146753 27.76048339, -82.73146787 27.76053694)), ((-82.73643883 27.74817074, -82.7362884 27.74826227, -82.73619832 27.74833183, -82.73612291 27.74841707, -82.73606485 27.74851495, -82.73602634 27.74863983, -82.73601813 27.74875221, -82.73603397 27.74886377, -82.73607314 27.74896942, -82.73610095 27.7490185, -82.73617146 27.74910639, -82.73691971 27.74989023, -82.7370971 27.75010134, -82.73731966 27.75030911, -82.73761878 27.75062617, -82.73769983 27.75074349, -82.737733 27.75080666, -82.73781006 27.75101551, -82.73873374 27.75031744, -82.73828292 27.74994101, -82.73785491 27.74954422, -82.73764775 27.74933999, -82.73737859 27.74905579, -82.73731482 27.74897247, -82.73727223 27.74888928, -82.73724397 27.74879763, -82.73723241 27.74868956, -82.73724528 27.74857506, -82.73728224 27.74847009, -82.73733065 27.74838518, -82.73740186 27.74830167, -82.73751541 27.7482143, -82.73766663 27.74813605, -82.73771171 27.74808757, -82.7377387 27.74802712, -82.73774442 27.7479944, -82.73773955 27.74792838, -82.73772908 27.74789686, -82.73754158 27.74760642, -82.73643883 27.74817074)))","rgb(165,82,168)",#747474,3
Pinellas,pinellas_southpasadena_zoning,RM-20 Residential Multifamily,"POLYGON((-82.73945546 27.76056478, -82.73953421 27.76061366, -82.73972058 27.76008803, -82.74035462 27.76046671, -82.74036474 27.76034326, -82.74035442 27.76022231, -82.74039372 27.76009007, -82.74046423 27.76000168, -82.74046268 27.75993334, -82.74044682 27.75986499, -82.74037367 27.75980316, -82.74028569 27.75966157, -82.74021096 27.75958495, -82.74012126 27.75957993, -82.74001927 27.75958598, -82.73991716 27.75957552, -82.73982737 27.75955675, -82.73977773 27.75953226, -82.73976762 27.75940854, -82.73979142 27.75927088, -82.7398336 27.75910562, -82.7398948 27.75901178, -82.7399749 27.75897009, -82.74006175 27.75901088, -82.74021352 27.75904858, -82.74033769 27.75912218, -82.74041549 27.75919602, -82.74042244 27.75930876, -82.74039526 27.75940518, -82.74031284 27.7595624, -82.74034723 27.75961723, -82.74043698 27.7596305, -82.74050801 27.75961636, -82.74052296 27.75954202, -82.74056252 27.75944829, -82.74061758 27.75935997, -82.74063395 27.75919949, -82.74073737 27.75918525, -82.74075805 27.75910067, -82.74073594 27.75903202, -82.74069523 27.75895523, -82.74066964 27.75882884, -82.74064768 27.7587822, -82.74065936 27.75868036, -82.74073024 27.75864697, -82.74078832 27.75854764, -82.74075412 27.75852032, -82.74079093 27.75847611, -82.74085585 27.75847577, -82.74093203 27.75831032, -82.74100868 27.75821364, -82.74119294 27.75802837, -82.7412787 27.75790963, -82.74132437 27.75780487, -82.74134242 27.7577305, -82.74146224 27.75761709, -82.74169212 27.75737151, -82.74136961 27.75710752, -82.74132723 27.7570825, -82.74115522 27.75707218, -82.74063276 27.75708536, -82.7406211 27.75707978, -82.74027588 27.75707466, -82.74011831 27.75707692, -82.74011135 27.75708479, -82.74010262 27.75707779, -82.73924687 27.75708517, -82.73923535 27.75709062, -82.73922591 27.75708288, -82.73850397 27.75708099, -82.73782255 27.75709211, -82.737782 27.75707435, -82.73741761 27.75817629, -82.73944751 27.75817034, -82.73893829 27.75962079, -82.73963988 27.76003983, -82.73945546 27.76056478))","rgb(120,94,68)",#747474,3
Pinellas,pinellas_southpasadena_zoning,RS-35 Single Family Residential,"MULTIPOLYGON(((-82.73821114 27.75542404, -82.74114833 27.75541669, -82.74114866 27.75522443, -82.73821147 27.75523149, -82.73821114 27.75542404)), ((-82.74119504 27.75522432, -82.74119471 27.75541658, -82.74172339 27.75541534, -82.74172329 27.75505734, -82.74135228 27.75505889, -82.74135205 27.75515242, -82.74119516 27.75515281, -82.74119504 27.75522432)))","rgb(128,94,118)",#747474,3
Pinellas,pinellas_southpasadena_zoning,RS-50 Single Family Residential,"MULTIPOLYGON(((-82.73973613 27.75392952, -82.73974456 27.7550627, -82.74036291 27.75506124, -82.74035329 27.75376853, -82.73973495 27.75376999, -82.73973613 27.75392952)), ((-82.74053999 27.75392761, -82.74054842 27.7550608, -82.74116677 27.75505933, -82.74115715 27.75376662, -82.7405388 27.75376809, -82.74053999 27.75392761)), ((-82.74134367 27.75390371, -82.74135228 27.75505889, -82.74172329 27.75505734, -82.74171335 27.7537653, -82.74134265 27.75376619, -82.74134367 27.75390371)), ((-82.73927705 27.75432839, -82.73901808 27.75506443, -82.73955905 27.75506314, -82.73955174 27.75408012, -82.73941094 27.75405295, -82.73937393 27.75405303, -82.73927705 27.75432839)))","rgb(93,108,153)",#747474,3
Pinellas,pinellas_southpasadena_zoning,RS-70 Single Family Residential,"MULTIPOLYGON(((-82.73777916 27.74568531, -82.73773032 27.74568925, -82.73770259 27.74571748, -82.73753821 27.74609986, -82.7375406 27.74614382, -82.73756619 27.74616858, -82.73792406 27.74625179, -82.738298 27.74635626, -82.73882103 27.74647826, -82.73929282 27.74656686, -82.73933207 27.74655542, -82.73935239 27.74653213, -82.73939653 27.74641151, -82.73940359 27.74633186, -82.73939564 27.74628703, -82.73938186 27.74624364, -82.73933783 27.74616417, -82.73930836 27.74612946, -82.73923707 27.74607314, -82.73915354 27.7460374, -82.73863816 27.74592935, -82.73818153 27.74580868, -82.73777916 27.74568531)), ((-82.73490814 27.7442478, -82.73485955 27.74422544, -82.7347558 27.74420033, -82.73464907 27.74420255, -82.73454645 27.74423196, -82.73440443 27.74430311, -82.73428063 27.74438581, -82.73416731 27.74448238, -82.73415328 27.74451196, -82.73415639 27.74453651, -82.73417063 27.74455675, -82.73452984 27.74482152, -82.73491923 27.74508072, -82.73552651 27.74544018, -82.73594655 27.74565816, -82.73627333 27.74580246, -82.73672381 27.74596517, -82.73695451 27.74603351, -82.73727577 27.74611282, -82.73730785 27.74611244, -82.73734274 27.74608831, -82.73753044 27.74565048, -82.73752989 27.74562269, -82.73750851 27.74559281, -82.73684154 27.74533099, -82.73638565 27.74512275, -82.73616466 27.74501039, -82.73594235 27.74489272, -82.73551651 27.74464664, -82.73531123 27.7445181, -82.73490814 27.7442478)), ((-82.73409179 27.74468048, -82.73407305 27.74466932, -82.73404079 27.744665, -82.73401977 27.74467083, -82.73399435 27.74469115, -82.73391231 27.74484296, -82.73387281 27.7449471, -82.73385348 27.74505874, -82.73385929 27.74517189, -82.73388997 27.74528096, -82.7339142 27.74533227, -82.73397896 27.74542523, -82.73409717 27.74553137, -82.73454242 27.74581951, -82.73493496 27.74605129, -82.73534001 27.74627004, -82.73542033 27.74630617, -82.73558773 27.74636059, -82.73576339 27.7463911, -82.7358524 27.746397, -82.73603086 27.74639006, -82.73620575 27.74635836, -82.73637354 27.74630235, -82.73664335 27.74618308, -82.73666875 27.74615941, -82.73667208 27.74611659, -82.73664287 27.7460851, -82.73630424 27.74596803, -82.73595917 27.74581919, -82.73569105 27.74568745, -82.73516668 27.74539681, -82.73460238 27.7450458, -82.73409179 27.74468048)), ((-82.73274686 27.76270024, -82.73274665 27.76291893, -82.73395333 27.76333509, -82.73410328 27.76290999, -82.73325309 27.76258973, -82.73325298 27.76269012, -82.73320162 27.76269042, -82.73320089 27.76206069, -82.73273833 27.76188851, -82.73274686 27.76270024)), ((-82.73325497 27.76253439, -82.73411645 27.76287224, -82.73426315 27.76245772, -82.73325404 27.76208055, -82.73325497 27.76253439)), ((-82.73147299 27.76136208, -82.73147596 27.7618391, -82.73243349 27.76216978, -82.73242852 27.76127974, -82.73147248 27.76128103, -82.73147299 27.76136208)), ((-82.73816921 27.74646465, -82.73813115 27.7464621, -82.73810004 27.74648418, -82.73808987 27.74652095, -82.73809919 27.74654826, -82.73839594 27.74698017, -82.73847101 27.74704418, -82.73856029 27.74708617, -82.73865832 27.74710443, -82.73870875 27.74710472, -82.7388078 27.74708671, -82.7388549 27.74706868, -82.73895726 27.74700558, -82.73906601 27.74691753, -82.73916142 27.74682167, -82.73921304 27.74675386, -82.7392083 27.7467103, -82.73917307 27.74668425, -82.7387104 27.74659518, -82.73816921 27.74646465)), ((-82.7380357 27.74735961, -82.73820182 27.74747653, -82.73839548 27.74755727, -82.73846435 27.74757519, -82.73860583 27.74759645, -82.73874971 27.74759801, -82.73889183 27.7475798, -82.73896129 27.74756334, -82.73909586 27.74751595, -82.73922971 27.74744465, -82.7394484 27.74728025, -82.73961802 27.74710919, -82.73975952 27.74691894, -82.73986999 27.74671361, -82.73993501 27.74653173, -82.73995745 27.74639826, -82.73995893 27.74633393, -82.73994512 27.74620609, -82.73992994 27.74614356, -82.73988286 27.74602135, -82.73981628 27.74590858, -82.73977488 27.74585498, -82.73968017 27.74575829, -82.73962743 27.74571581, -82.73950948 27.74564078, -82.73938185 27.74558372, -82.73930303 27.74555861, -82.73869254 27.74542298, -82.73804752 27.74524146, -82.737625 27.74509798, -82.7370074 27.74485068, -82.73644576 27.7445837, -82.73602645 27.74435467, -82.73565409 27.74412741, -82.73528671 27.74387908, -82.73517262 27.74381019, -82.73505009 27.74375777, -82.73491131 27.74372078, -82.73469711 27.74370082, -82.73455403 27.7437124, -82.73436199 27.74376117, -82.73415453 27.74385711, -82.73394612 27.7439884, -82.73375998 27.74414385, -82.73359956 27.74432058, -82.73350822 27.74444891, -82.73343085 27.74458349, -82.73334688 27.74477992, -82.73330376 27.74495599, -82.73329431 27.74511757, -82.7333128 27.74527872, -82.73335887 27.74543552, -82.73343105 27.74558352, -82.73352865 27.74572109, -82.73364125 27.74583681, -82.73376317 27.74593131, -82.73435354 27.74630631, -82.73474585 27.74653096, -82.73509803 27.74671642, -82.73524142 27.74677688, -82.73540323 27.7468286, -82.73557067 27.74686554, -82.7358272 27.74689203, -82.73599947 27.74689022, -82.73617085 27.74687279, -82.73633911 27.74683998, -82.73650288 27.74679209, -82.73666071 27.7467294, -82.73679332 27.74666498, -82.73690458 27.74662613, -82.73702149 27.74660473, -82.73714324 27.7466015, -82.73726321 27.74661702, -82.73737852 27.74665085, -82.73748447 27.74670135, -82.73758007 27.746768, -82.73768292 27.74687567, -82.73788625 27.74719299, -82.73813863 27.74706058, -82.7381577 27.74704208, -82.73817206 27.74700517, -82.73816012 27.74695421, -82.73801941 27.74674065, -82.73795939 27.74665941, -82.73786919 27.74656385, -82.73776732 27.74648082, -82.73765259 27.74640931, -82.73746494 27.74632916, -82.7373314 27.74629435, -82.73719413 27.74627539, -82.73697021 27.7462786, -82.736884 27.74629114, -82.73671556 27.74633516, -82.73640099 27.74647248, -82.73620966 27.74652876, -82.73601094 27.74655848, -82.73591025 27.74656308, -82.73580945 27.74656094, -82.73560989 27.74653609, -82.73541689 27.74648451, -82.73532398 27.7464489, -82.73494417 27.74625191, -82.73437681 27.74591856, -82.73394439 27.7456337, -82.733868 27.74556584, -82.73379349 27.74547736, -82.73373472 27.74537931, -82.7336935 27.74527411, -82.733671 27.74516505, -82.73366753 27.74505383, -82.73368321 27.74494377, -82.73370327 27.74487458, -82.73374238 27.74477663, -82.73383122 27.74461282, -82.73394453 27.74446143, -82.73401004 27.74439109, -82.73408015 27.74432533, -82.73423551 27.74420711, -82.73440765 27.744109, -82.73451979 27.74406245, -82.73463228 27.74403759, -82.73474678 27.74403381, -82.73485971 27.74405064, -82.73496725 27.74408813, -82.73501762 27.7441146, -82.73543941 27.7443972, -82.73563138 27.74451698, -82.73602454 27.74474438, -82.73646259 27.74497162, -82.73684596 27.74514701, -82.73726988 27.74532499, -82.73770386 27.74548321, -82.73814569 27.74562316, -82.73859441 27.74574454, -82.73924157 27.74589266, -82.73934233 27.74594065, -82.73943033 27.74600627, -82.73946807 27.74604491, -82.73952942 27.74613154, -82.73956918 27.74622801, -82.73958617 27.746329, -82.73957298 27.7464594, -82.73951048 27.74662112, -82.73941779 27.7467833, -82.73936249 27.74685945, -82.73923443 27.74700122, -82.73916218 27.74706614, -82.73901169 27.74717663, -82.73887801 27.74723967, -82.73876702 27.74726475, -82.73865227 27.74726899, -82.73859509 27.74726324, -82.7384847 27.74723623, -82.73835877 27.747176, -82.7383075 27.74716721, -82.73827376 27.74717606, -82.73799724 27.74732496, -82.7380357 27.74735961)))","rgb(128,156,145)",#747474,3
Pinellas,pinellas_southpasadena_zoning,Special,"POLYGON((-82.74821669 27.75175889, -82.74844896 27.75179655, -82.74858324 27.75182851, -82.7487102 27.75188266, -82.74882622 27.75195743, -82.74887907 27.7520019, -82.74892798 27.75205069, -82.74899734 27.75214073, -82.74903724 27.75224357, -82.74904354 27.7523503, -82.7489441 27.7523997, -82.74898478 27.75250274, -82.75003874 27.75163327, -82.75002948 27.75159094, -82.74993777 27.75148883, -82.74970781 27.7511341, -82.7495622 27.75087183, -82.7495486 27.75080889, -82.74953795 27.75063802, -82.7495682 27.75044146, -82.74959156 27.75036182, -82.7496529 27.75020768, -82.74973292 27.75006236, -82.74987058 27.74987928, -82.75027024 27.74942253, -82.75025771 27.74931658, -82.75022667 27.74923913, -82.75016739 27.74915588, -82.75013022 27.74912067, -82.75003909 27.74906286, -82.74993178 27.74902545, -82.74981877 27.74901345, -82.74976198 27.74901723, -82.74965156 27.7490441, -82.74955016 27.7490954, -82.74946156 27.7491643, -82.74936715 27.74922184, -82.74923601 27.74927007, -82.74916743 27.74928388, -82.7490978 27.74929059, -82.7489583 27.74928254, -82.7488899 27.74926786, -82.74875939 27.74921796, -82.74866785 27.7491616, -82.74858722 27.74908863, -82.74852163 27.74900111, -82.74847521 27.74888822, -82.74846554 27.74879131, -82.74846976 27.74874271, -82.74849597 27.74864892, -82.74851756 27.74860517, -82.74855857 27.74854642, -82.74860904 27.74849486, -82.74866863 27.74845084, -82.74873751 27.74841503, -82.74859383 27.74813471, -82.74856656 27.74809567, -82.74849644 27.74803161, -82.74841074 27.74799066, -82.74836432 27.74798004, -82.74831685 27.74797634, -82.74823264 27.74798575, -82.74815366 27.74801642, -82.74800105 27.74813723, -82.74790539 27.7481916, -82.74780141 27.74822759, -82.74768239 27.74824331, -82.7475625 27.74823715, -82.74750348 27.7482259, -82.7470313 27.74811291, -82.74693551 27.74807831, -82.74689141 27.74805266, -82.74681399 27.74798649, -82.74676417 27.74791633, -82.74675049 27.74787719, -82.74675039 27.74783573, -82.74676389 27.74779652, -82.74682578 27.74770353, -82.74683216 27.74764477, -82.74682081 27.74760682, -82.74678973 27.74755481, -82.74675287 27.74750672, -82.74666382 27.74742483, -82.7465584 27.74736548, -82.7464422 27.74733183, -82.74597533 27.74729475, -82.7459161 27.74742178, -82.7458447 27.74739546, -82.745362 27.74840426, -82.74518826 27.74871265, -82.74499371 27.74900836, -82.74501989 27.74902299, -82.74492295 27.74915345, -82.74508527 27.74927771, -82.74511992 27.74931958, -82.74518043 27.74937086, -82.74530074 27.74937021, -82.74534247 27.74938484, -82.74542608 27.74939841, -82.74555011 27.74939371, -82.74563495 27.74925331, -82.74567347 27.74921821, -82.74572626 27.7492018, -82.7457911 27.74920634, -82.74588679 27.74922951, -82.74597641 27.74927029, -82.74605386 27.74932604, -82.74643452 27.74966354, -82.74645847 27.749691, -82.74647277 27.74972452, -82.74647332 27.7497789, -82.74645971 27.74981271, -82.74627594 27.75003932, -82.74623821 27.75010543, -82.74622776 27.75014215, -82.74622504 27.75021822, -82.74624651 27.75029124, -82.74628998 27.75035372, -82.74635097 27.75039924, -82.74664316 27.75051588, -82.74671822 27.75052177, -82.74675553 27.75051596, -82.74679149 27.75050446, -82.74685597 27.75046559, -82.74709622 27.75025787, -82.74709772 27.75027776, -82.74715209 27.75024937, -82.74721421 27.7502398, -82.74726964 27.75024818, -82.74740304 27.75029953, -82.74752733 27.75037012, -82.74758519 27.75041217, -82.7478842 27.75065061, -82.74790846 27.75067947, -82.74794135 27.75074707, -82.74795068 27.75082166, -82.74793545 27.75089527, -82.7478973 27.75096004, -82.74758474 27.75133486, -82.74749548 27.75141973, -82.74748227 27.75144795, -82.7474666 27.7515227, -82.74747494 27.75159181, -82.74748748 27.7516244, -82.74750521 27.75165448, -82.74755417 27.75170396, -82.74758406 27.75172201, -82.74765065 27.75174229, -82.74783168 27.75175001, -82.74801542 27.75177341, -82.74821669 27.75175889))","rgb(198,110,185)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"MULTIPOLYGON(((-82.63904485 27.82117932, -82.63904536 27.82118067, -82.63904523 27.8211793, -82.63904485 27.82117932)), ((-82.63904973 27.82119208, -82.63907515 27.82121364, -82.63904948 27.82119144, -82.63904973 27.82119208)))","rgb(135,152,183)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"MULTIPOLYGON(((-82.64511226 27.83069122, -82.64536999 27.83077465, -82.64496098 27.83064099, -82.64511226 27.83069122)), ((-82.6463556 27.82735912, -82.64635684 27.82784813, -82.64636016 27.82796892, -82.64635648 27.82735911, -82.6463556 27.82735912)))","rgb(135,152,183)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"POLYGON((-82.63723705 27.86208697, -82.6372373 27.86212836, -82.63723703 27.86207401, -82.63723705 27.86208697))","rgb(135,152,183)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"POLYGON((-82.63842546 27.82698055, -82.63852937 27.82694922, -82.63864214 27.8269487, -82.63874628 27.82695593, -82.63886785 27.8269785, -82.63903266 27.82697774, -82.6391361 27.82701915, -82.63932534 27.82614912, -82.63932237 27.82611087, -82.63983638 27.82625807, -82.63986853 27.82617912, -82.64023688 27.8254274, -82.63944356 27.82522133, -82.6391649 27.82517905, -82.63915643 27.82473691, -82.63915939 27.82433708, -82.63920423 27.82430881, -82.63921627 27.8243103, -82.63922959 27.82254409, -82.63921805 27.8219896, -82.63980676 27.82210542, -82.63988198 27.82192326, -82.64012581 27.82139815, -82.63989411 27.8213532, -82.63947172 27.82124291, -82.63933558 27.82122382, -82.63907515 27.82121364, -82.63904608 27.8211885, -82.6390452 27.82117894, -82.63903533 27.82117886, -82.63902902 27.82033228, -82.63926297 27.82032387, -82.63926577 27.8194004, -82.63925202 27.81759332, -82.6394759 27.81759274, -82.6394733 27.81712255, -82.63948048 27.81712264, -82.63948084 27.81675669, -82.63947101 27.81666807, -82.63916554 27.81666948, -82.63916506 27.81531287, -82.63960227 27.81531073, -82.63960068 27.81513813, -82.63958273 27.8151385, -82.63957572 27.81487273, -82.63956977 27.81394942, -82.63962477 27.81394748, -82.63962605 27.81349257, -82.63946481 27.81349348, -82.63945615 27.81304402, -82.63915097 27.81304158, -82.63914027 27.81124306, -82.63914966 27.8107768, -82.63958498 27.81077483, -82.63958261 27.81032518, -82.63968254 27.81032586, -82.63968108 27.8094138, -82.63860625 27.80941748, -82.63859979 27.80850206, -82.63914769 27.80850156, -82.63914607 27.80803379, -82.63917589 27.80803393, -82.63916826 27.80768872, -82.63914487 27.80768869, -82.6391414 27.80668758, -82.64062642 27.80668298, -82.64061383 27.80531163, -82.63943437 27.80531607, -82.63942766 27.80494795, -82.6391193 27.80494796, -82.63911871 27.80485641, -82.63928616 27.8048588, -82.63928333 27.80440679, -82.63912213 27.80440662, -82.63911248 27.80396457, -82.63927877 27.80396337, -82.63927531 27.80303921, -82.63940094 27.80304115, -82.63939311 27.80168741, -82.63924749 27.80168808, -82.63924711 27.80122827, -82.63913135 27.80122912, -82.63912148 27.79942496, -82.63953239 27.79942149, -82.63952378 27.79849506, -82.63906023 27.79848736, -82.63799326 27.79849415, -82.63799817 27.79893589, -82.63815304 27.79893517, -82.63815269 27.79941383, -82.63810246 27.79941406, -82.63810529 27.800318, -82.6370824 27.80032006, -82.63708475 27.80168832, -82.63811186 27.80167942, -82.63811448 27.80213325, -82.6380778 27.80213326, -82.6380783 27.80222444, -82.63809248 27.80222436, -82.63809248 27.80262489, -82.63800052 27.80262397, -82.63800609 27.8030563, -82.63811069 27.80305582, -82.63811382 27.8034915, -82.63783799 27.80349281, -82.63784187 27.80397374, -82.63808666 27.80397198, -82.63808914 27.80440296, -82.63709314 27.80440756, -82.63709759 27.80486835, -82.63447157 27.80487782, -82.63448506 27.80901106, -82.63653527 27.80900183, -82.63653691 27.80850723, -82.63772491 27.80850419, -82.63772672 27.80933828, -82.63808248 27.80933683, -82.63807558 27.81033033, -82.63805277 27.81033048, -82.63805313 27.8107654, -82.63801601 27.81079356, -82.63798276 27.81080338, -82.63761001 27.81080621, -82.63761262 27.81122766, -82.63789339 27.8112295, -82.63789497 27.81214417, -82.63805091 27.8121438, -82.63805634 27.81313071, -82.6380505 27.81350185, -82.63775405 27.81350322, -82.63775635 27.81391211, -82.63805149 27.81391446, -82.63807432 27.81487243, -82.6386256 27.81487282, -82.63863156 27.8157705, -82.63794162 27.81576926, -82.63796186 27.81758515, -82.6380948 27.81758523, -82.63811096 27.81846572, -82.6386362 27.81845963, -82.63864449 27.81940576, -82.63813871 27.81940161, -82.63814944 27.82027938, -82.63864538 27.82028201, -82.63864529 27.82046239, -82.63770328 27.82046636, -82.63770998 27.82123223, -82.63816811 27.82122246, -82.6381685 27.82136664, -82.63844399 27.82136502, -82.63847488 27.82138964, -82.63816857 27.82139116, -82.63817054 27.82217277, -82.63786162 27.82210247, -82.63786489 27.8221795, -82.63774456 27.82223589, -82.63765017 27.82286648, -82.63816837 27.8229219, -82.63816576 27.82377753, -82.63814865 27.82381395, -82.63812967 27.82382902, -82.63810397 27.82383998, -82.63800196 27.82385459, -82.6380303 27.82430152, -82.63777089 27.82433843, -82.63786413 27.82477522, -82.6376455 27.82482395, -82.63778922 27.82526912, -82.6377565 27.82527769, -82.6378614 27.82569925, -82.63787651 27.82569533, -82.63798585 27.82614523, -82.63794661 27.82615468, -82.63810576 27.82654574, -82.63811096 27.82656211, -82.63808901 27.82657049, -82.63822621 27.82700579, -82.63842546 27.82698055))","rgb(135,152,183)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"POLYGON((-82.62276479 27.86716158, -82.62247487 27.86724741, -82.62247487 27.86728365, -82.62200184 27.86728937, -82.62200184 27.86819914, -82.62320358 27.86786879, -82.6232038 27.86769028, -82.62324125 27.86769011, -82.62323607 27.86705558, -82.62276255 27.86705937, -82.62276479 27.86716158))","rgb(135,152,183)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"POLYGON((-82.72843487 27.78727948, -82.72844163 27.78444931, -82.72793327 27.78445026, -82.72795247 27.78720193, -82.72796103 27.78728424, -82.72843487 27.78727948))","rgb(135,152,183)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"POLYGON((-82.73026735 27.80817278, -82.73026339 27.80789026, -82.73023908 27.80782686, -82.73021447 27.80769001, -82.73022387 27.80761968, -82.7302631 27.8075423, -82.73025811 27.80634388, -82.72976494 27.80635229, -82.72975437 27.80621884, -82.72914058 27.80569238, -82.72918313 27.80564422, -82.72916419 27.80442967, -82.72857676 27.80443217, -82.72857675 27.80434209, -82.72842583 27.80433681, -82.72742687 27.8043599, -82.72710063 27.80460697, -82.72711027 27.80466193, -82.7271559 27.80468122, -82.72814813 27.80483432, -82.72837497 27.8050284, -82.72859092 27.80502726, -82.72860863 27.80577212, -82.72792811 27.80577159, -82.72793211 27.80618663, -82.72794877 27.80635157, -82.72804472 27.80635043, -82.72803778 27.80690974, -82.72804369 27.80733329, -82.72802895 27.80816547, -82.73026735 27.80817278))","rgb(135,152,183)",#747474,3
Pinellas,pinellas_stpete_zoning,CCS-1,"POLYGON((-82.67871981 27.71269426, -82.67872049 27.71269481, -82.67872048 27.71269424, -82.67871981 27.71269426))","rgb(135,152,183)",#747474,3
